Ground Truth,Noised Signal,Model Output
-0.03493571404324733,-0.034272955129855474,-0.02887449972331524
-0.034759033697084364,-0.026651112334839307,-0.02887362614274025
-0.03458222985010933,-0.11738862981072173,-0.028839418664574623
-0.03440530313051662,0.09065850413734843,-0.029207052662968636
-0.03422825416693721,0.025825342446180816,-0.028652207925915718
-0.0340510835884354,0.016313358845713197,-0.02838732674717903
-0.03387379202450862,0.03646502440771819,-0.02816576510667801
-0.033696380105084134,-0.09359338909995915,-0.02785625495016575
-0.03351884846051587,0.004171102270615479,-0.028124485164880753
-0.03334119772158413,-0.061864544346509225,-0.027958136051893234
-0.033163428519492354,-0.005498592807031747,-0.02808544412255287
-0.03298554148586391,0.06153916772068024,-0.02796243131160736
-0.03280753725274182,-0.0010034709471926529,-0.027543989941477776
-0.03262941645258551,0.005007990587661515,-0.02740432694554329
-0.0324511797182676,-0.024207613038366105,-0.027238737791776657
-0.032272827683073595,0.08962721987060329,-0.027203679084777832
-0.03209436098069872,0.01918594601249385,-0.026665307581424713
-0.03191578024524457,-0.09329145657157766,-0.02644176222383976
-0.031737086111218935,0.13528744494136452,-0.02671699970960617
-0.031558279213532506,0.06506193283907494,-0.025980081409215927
-0.03137936018749563,0.08504983331899592,-0.02555742859840393
-0.031200329668818062,-0.05984694599438742,-0.025049135088920593
-0.031021188293605687,-0.02402561496014642,-0.025184020400047302
-0.030841936698357265,0.08338566509710735,-0.025159835815429688
-0.030662575519964187,-0.04194179262291926,-0.02466120570898056
-0.030483105395707196,0.12736389145822366,-0.024719402194023132
-0.03030352696325311,-0.010421544011009913,-0.024028904736042023
-0.030123840860654595,0.21660129832236097,-0.023951206356287003
-0.02994404772634687,0.005880621107279771,-0.022871315479278564
-0.029764148199144427,0.05448286032805643,-0.02272797003388405
-0.029584142918240793,0.014187928862972779,-0.022371146827936172
-0.029404032523205243,0.03902254572467365,-0.02219371497631073
-0.029223817653979522,0.09419026342257643,-0.021907838061451912
-0.029043498950877586,0.060560254004432115,-0.021380078047513962
-0.028863077054582322,0.027101005494635795,-0.021003473550081253
-0.028682552606142237,0.029413030652968797,-0.020777039229869843
-0.028501926246971256,0.05282957887521255,-0.020541973412036896
-0.028321198618845373,0.1023964654911898,-0.020204320549964905
-0.028140370363899395,0.0935710103823904,-0.019649717956781387
-0.02795944212462667,0.0714181142739511,-0.019137319177389145
-0.027778414543875807,-0.03013942235930411,-0.018725674599409103
-0.027597288264847343,-0.002331539825409798,-0.018764758482575417
-0.02741606393109354,0.08166832499668703,-0.018681613728404045
-0.027234742186515032,-0.026552078831224898,-0.018226932734251022
-0.027053323675357552,0.08778572892380275,-0.018253428861498833
-0.02687180904221166,0.10024561837523525,-0.017774507403373718
-0.026690198932009458,0.027900441953935665,-0.01724284514784813
-0.026508493990021243,0.07329172359006701,-0.017034178599715233
-0.026326694861855644,0.03913466179776204,-0.016626030206680298
-0.026144802193454542,0.0705896556357653,-0.016370989382267
-0.025962816631093222,0.05892980149438927,-0.01597858965396881
-0.02578073882137701,0.022816563671810425,-0.015639832243323326
-0.025598569411237983,0.0998272788170129,-0.01546240784227848
-0.025416309047934682,0.05282764483240117,-0.014945747330784798
-0.025233958379048838,0.025932435074304774,-0.014639761298894882
-0.025051518052481993,0.03217315989989453,-0.014454375952482224
-0.024868988716455286,0.10054972617989173,-0.014242326840758324
-0.024686371019506107,0.20412745387183417,-0.013729005120694637
-0.024503665610484778,0.10834792752730256,-0.01276193093508482
-0.02432087313855428,0.0010030985701625418,-0.01222230028361082
-0.02413799425318695,0.015938851683228627,-0.0121605871245265
-0.023955029604161113,-0.0061747415550296066,-0.01203297171741724
-0.02377197984156086,0.04413771979762753,-0.012004019692540169
-0.023588845615772687,0.1892432364573641,-0.011752625927329063
-0.023405627577482165,0.08020010472580227,-0.010861861519515514
-0.023222326377673682,0.00811336742706405,-0.010457376018166542
-0.02303894266762711,0.05012506678023648,-0.010373823344707489
-0.02285547709891445,-0.044430470903252924,-0.01010522898286581
-0.02267193032339958,0.14535060071016362,-0.010256174951791763
-0.022488302993234923,0.13053911744772922,-0.00956680253148079
-0.022304595760858067,0.05215756483718299,-0.008947419002652168
-0.02212080927899154,0.09082645589779355,-0.00867762602865696
-0.02193694420063945,0.14242292734530423,-0.008238389156758785
-0.021753001179084117,0.1482171710316474,-0.0075734080746769905
-0.021568980867885848,-0.027437508045099174,-0.006886778399348259
-0.021384883920879557,0.0964585038779857,-0.006979979574680328
-0.021200710992171412,0.1215872493694457,-0.006525210104882717
-0.02101646273613858,0.10140197648899257,-0.00596182607114315
-0.020832139807425886,0.04765938314667259,-0.005490706767886877
-0.020647742860942418,0.15306943406509751,-0.005259521771222353
-0.020463272551861297,0.020134964798211058,-0.00456441193819046
-0.020278729535616314,0.06185534252327575,-0.004460009280592203
-0.020094114467898536,-0.016861612725048748,-0.0041718436405062675
-0.019909428004656084,-0.012301552112387383,-0.0042333099991083145
-0.019724670802090755,0.0591541271060401,-0.004274285398423672
-0.019539843516654633,0.057783062957589115,-0.003999075852334499
-0.01935494680504986,0.1986153694828802,-0.0037314407527446747
-0.01916998132422526,0.03124107215247975,-0.0028425753116607666
-0.018984947731372943,0.013497503167968328,-0.0026986650191247463
-0.01879984668392807,-0.05367751888293873,-0.0026339576579630375
-0.01861467883956548,0.027590251351244002,-0.0028667496517300606
-0.018429444856196287,0.019774425278108354,-0.00273855309933424
-0.01824414539196766,0.12202383118198837,-0.0026455135084688663
-0.018058781105259422,0.15871102599706172,-0.002101425314322114
-0.017873352654680662,0.041971057002110485,-0.0012409841874614358
-0.017687860699069496,0.02838653791190401,-0.0009966370416805148
-0.01750230589748968,0.027241881478204347,-0.0008340772474184632
-0.01731668890922721,0.06660569332014533,-0.0006796820089221001
-0.017131010393790096,0.10770401691142968,-0.0002563655434641987
-0.016945271010904945,0.07182972563496373,0.000497336674015969
-0.016759471420513584,0.04176199938428389,0.0009554923744872212
-0.016573612282772817,0.11129130076902789,0.0012017993722110987
-0.01638769425805101,0.05455545101220788,0.0017235086997970939
-0.016201718006924718,0.11810375147726378,0.0019688792526721954
-0.016015684190178427,-0.02483818362913366,0.0025185109116137028
-0.015829593468801154,0.11695576143722378,0.0023774225264787674
-0.01564344650398305,0.06915252834879095,0.0029193998780101538
-0.015457243957115159,0.12428555506248139,0.0032281409949064255
-0.015270986489786002,0.12638381222504536,0.0038009444251656532
-0.015084674763778193,0.019183512431462015,0.00438006641343236
-0.014898309441068174,0.21008373214821932,0.004440451972186565
-0.014711891183822823,0.06115472176831787,0.005418784916400909
-0.014525420654396048,0.060235602128934806,0.005675096996128559
-0.014338898515328533,0.06891759192729653,0.005925072357058525
-0.014152325429344331,0.06474897196498168,0.006215706467628479
-0.013965702059347463,0.15672556852046907,0.006484813988208771
-0.013779029068421664,0.06502272001122537,0.00719466432929039
-0.013592307119826974,0.043491210642775696,0.0074597932398319244
-0.01340553687699633,0.004404939638234825,0.007619273383170366
-0.013218719003535315,-0.02940262503137734,0.007589439861476421
-0.013031854163218748,0.11674346321534951,0.00739730428904295
-0.012844943019987266,0.07325194249557394,0.007910521700978279
-0.012657986237947078,0.08984169635597161,0.00821087509393692
-0.012470984481366552,0.054277689701470955,0.0085890619084239
-0.012283938414672797,0.12495939615148047,0.00879417359828949
-0.012096848702451413,0.16402001502343683,0.00933857448399067
-0.01190971600944308,-0.005885259306840832,0.010068075731396675
-0.011722541000540128,0.1781372191662489,0.00997527688741684
-0.011535324340786298,-0.02827788885652804,0.010769009590148926
-0.011348066695373318,-0.0619972598284801,0.0105646513402462
-0.011160768729637484,0.03851279230815293,0.010198572650551796
-0.010973431109059408,0.059315800641521955,0.010319169610738754
-0.010786054499260601,-0.038707430677507385,0.010539054870605469
-0.010598639566000044,0.0018517176865560925,0.010285747237503529
-0.010411186975173941,-0.023338903007198777,0.010229228064417839
-0.0102236973928123,0.15674195212334768,0.010052042081952095
-0.0100361714850755,0.08600129834942251,0.010742610320448875
-0.009848609918254043,0.1303228043751303,0.011088637635111809
-0.009661013358765137,-0.03689180308702411,0.011646643280982971
-0.009473382473149251,0.045490987160518484,0.011396040208637714
-0.009285717928069887,0.0044127645559778215,0.011543606407940388
-0.009098020390310135,0.15286708938917026,0.011492622084915638
-0.008910290526769248,0.08049292948112186,0.012156745418906212
-0.0087225290044624,0.0005346222898422293,0.012468344531953335
-0.008534736490517248,-0.018539804919027705,0.01239358726888895
-0.008346913652170503,-0.07510340783991884,0.012227265164256096
-0.00815906115676768,-0.041541048195914865,0.011789865791797638
-0.007971179671759669,0.014720903350141297,0.011516587808728218
-0.007783269864699301,0.02761917039491121,0.011515796184539795
-0.007595332403241098,-0.04542302237744736,0.011577155441045761
-0.007407367955137837,0.10530508748802983,0.011286670342087746
-0.007219377188237121,0.11454189095425214,0.011723581701517105
-0.007031360770481128,-0.04965654284986362,0.012202518060803413
-0.006843319369903171,-0.003353880467484309,0.011888120323419571
-0.0066552536546242705,0.06723087115814207,0.011798236519098282
-0.00646716429285325,-0.03233072935682925,0.012048937380313873
-0.00627905195288154,0.054016722493598957,0.011819709092378616
-0.0060909173030832715,0.03948088277269718,0.012006384320557117
-0.005902761011911846,-0.07613021680480374,0.012122501619160175
-0.005714583747896493,0.06386154137348946,0.011681457050144672
-0.005526386179642024,0.0375142502789598,0.01191694661974907
-0.0053381689758253935,0.024081619620674406,0.012024402618408203
-0.0051499328051922595,0.09802121498210886,0.012066429480910301
-0.004961678336556729,0.008728630933842792,0.012464380823075771
-0.004773406238797929,0.024030195117260462,0.012430112808942795
-0.004585117180856555,-0.036464316023832814,0.012469898909330368
-0.00439681183173463,0.055198248167979205,0.012218205258250237
-0.00420849086049206,-0.08372305117103673,0.012409228831529617
-0.004020154936243191,-0.07235476177257967,0.011930417269468307
-0.0038318047281565657,0.061525112401129026,0.011509384959936142
-0.003643440905451474,-0.07713169080824016,0.011735368520021439
-0.003455064137394519,-0.0412816506262712,0.01129249855875969
-0.0032666750932993597,-0.10485143766230083,0.01102467067539692
-0.003078274442523277,0.08356432930015649,0.010452650487422943
-0.002889862854463722,-0.023207391206798742,0.010790999047458172
-0.002701440998558074,-0.018845314141963505,0.01061352901160717
-0.0025130095442801956,-0.1170284447695952,0.010457993485033512
-0.002324569161136984,-0.10340373543825004,0.009830845519900322
-0.0021361205186681293,0.10074352432824352,0.00927320308983326
-0.0019476642864426673,-0.08589822088349723,0.00970129668712616
-0.0017592011340555342,-0.07660261830208985,0.009228531271219254
-0.00157073173112732,-0.024549888224562624,0.008803218603134155
-0.0013822567473008231,-0.10519742493638734,0.008631346747279167
-0.0011937768522376057,-0.09859744537314223,0.008071918971836567
-0.001005292715617745,-0.09930451112626427,0.007547678425908089
-0.0008168050071363894,-0.06081579375793178,0.007023482583463192
-0.0006283143965003123,-0.023884715956795078,0.0066871438175439835
-0.00043982155342766434,-0.10456014073877942,0.006530579179525375
-0.00025132714764452825,-0.01141468723693512,0.00598701648414135
-6.283184888147307e-05,-0.08055429907237144,0.0058944495394825935
0.00012566367312669317,0.005565860713009724,0.005470102187246084
0.0003141587486443695,0.060934406191748405,0.005462520755827427
0.0005026527079386071,-0.09109826604627841,0.005721929483115673
0.0006911448812793571,-0.06045498180012419,0.005247998982667923
0.0008796345989429167,-0.06785905005370471,0.0049238502979278564
0.0010681211912153734,-0.006823935122636165,0.004566320218145847
0.0012566039883928546,0.004222600927636422,0.004504750482738018
0.001445082320784971,-0.04785611986569538,0.004496649838984013
0.0016335555187182626,-0.055106633754300506,0.00423810351639986
0.0018220229125364474,-0.03875662085982895,0.003945705946534872
0.002010483832603866,0.033176874119473516,0.003733954392373562
0.0021989376093089247,0.04043328881067762,0.0038698019925504923
0.0023873835730643463,0.015821487113790913,0.004040210507810116
0.0025758210543106136,-0.11629771196851593,0.004090437665581703
0.0027642493835194123,-0.041443808564174046,0.003504886757582426
0.0029526678911938817,-0.05140836911246412,0.003282897174358368
0.0031410759078720576,0.031825114711067075,0.0030142758041620255
0.0033294727641303154,-0.08611785063435905,0.0031482717022299767
0.0035178577905836186,-0.1082597288600422,0.0027131191454827785
0.0037062303178889647,-0.04499879349346312,0.0021743085235357285
0.003894589676748824,-0.13805604193665047,0.0019435479771345854
0.0040829351979113915,-0.056095944894950206,0.0012654293095692992
0.004271266212174028,-0.02030846580174511,0.0009862142615020275
0.004459582050386702,-0.08514139321226163,0.000881075975485146
0.004647882043452241,0.0336348578005101,0.0004341719322837889
0.004836165522329769,-0.07602131942153659,0.0006214164895936847
0.0050244318180381504,-0.12407939973570137,4.7647859901189804e-05
0.005212680261656239,-0.10147650933322548,-0.0007393689011223614
0.005400910184326319,0.03485505945196449,-0.0012001052964478731
0.005589120917257541,-0.13256017772740522,-0.0010423471685498953
0.005777311791726179,-0.07732283203863739,-0.001625662436708808
0.005965482139079061,-0.15014575685327644,-0.001961320172995329
0.006153631290737014,-0.05789749860410254,-0.0026173419319093227
0.006341758578195112,0.027695907327480774,-0.0028614592738449574
0.006529863333026112,-0.06256831007050315,-0.002726325299590826
0.006717944886883895,-0.0762164402257065,-0.0029905710835009813
0.0069060025715037155,-0.08767495836999356,-0.0033140217419713736
0.00709403571870563,-0.08533621380566135,-0.003686019219458103
0.00728204366039795,0.03887645714529492,-0.004046219401061535
0.007470025728577471,-0.1636511713160146,-0.003854597918689251
0.007657981255332927,-0.09071107447776039,-0.0045598354190588
0.007845909572848413,-0.10656034408332303,-0.0049387020990252495
0.008033810013403638,-0.16428314210614056,-0.0053853546269237995
0.008221681909377361,-0.13957965642900136,-0.006085038185119629
0.008409524593250823,-0.11653422314168194,-0.006671299692243338
0.008597337397607995,-0.1384192340437199,-0.007152665872126818
0.008785119655139012,-0.058912186729877136,-0.007727953605353832
0.008972870698643604,-0.09189919251548236,-0.007948723621666431
0.009160589861031345,-0.09419316053325513,-0.008313854224979877
0.009348276475325086,-0.08460349012411468,-0.008687527850270271
0.009535929874664386,-0.13461324648132145,-0.009016381576657295
0.00972354939230575,-0.14295095159217705,-0.00956469215452671
0.009911134361626075,-0.13840412491097437,-0.01014697551727295
0.010098684116126067,-0.09239487502134727,-0.010705925524234772
0.010286197989430491,-0.052900580483954074,-0.011058553121984005
0.010473675315291602,-0.09521572720712262,-0.011234119534492493
0.01066111542759257,0.0009228317403985252,-0.01159583032131195
0.010848517660347725,-0.00711270659731127,-0.011530814692378044
0.011035881347705986,-0.04921226552707066,-0.011501908302307129
0.011223205823954288,-0.11168955853260971,-0.011658965609967709
0.011410490423517824,-0.17077699169312446,-0.012091434560716152
0.011597734480963469,-0.17287410443201953,-0.012783355079591274
0.011784937331003208,-0.14085366017086998,-0.013480452820658684
0.011972098308494382,0.06323703014768921,-0.014032213017344475
0.0121592167484431,-0.055020244078547456,-0.013678325340151787
0.012346291986007674,-0.07990670557380142,-0.013849299401044846
0.012533323356498855,-0.07798519761819545,-0.014129215851426125
0.012720310195383262,-0.10568085691325474,-0.01439962163567543
0.012907251838286785,-0.16076583944441947,-0.014790825545787811
0.013094147620994851,-0.0376781258864782,-0.015423642471432686
0.013280996879455824,-0.11745834411577166,-0.015508627519011497
0.013467798949784428,0.0211488839554777,-0.015945546329021454
0.013654553168261996,-0.03050860819927406,-0.015767600387334824
0.013841258871339884,0.007959165456983752,-0.015819013118743896
0.014027915395642875,-0.18809257390854908,-0.01570010930299759
0.014214522077969081,-0.05379192659352198,-0.016449254006147385
0.014401078255295114,-0.21937443995317574,-0.016599973663687706
0.014587583264775978,-0.009564351271564393,-0.017482630908489227
0.014774036443748481,-0.1212527305627692,-0.017431987449526787
0.01496043712973464,-0.08752826358702649,-0.01787581294775009
0.015146784660441927,-0.13139791920228158,-0.018168147653341293
0.015333078373766683,-0.07298957929082271,-0.018653063103556633
0.01551931760779751,-0.04375872837142931,-0.018876735121011734
0.01570550170081553,-0.06546214043298863,-0.01896999031305313
0.01589162999129779,-0.06308997050119589,-0.019158631563186646
0.01607770181792065,-0.07075241382391351,-0.019335869699716568
0.016263716519560042,-0.1569789431901275,-0.01954619213938713
0.01644967343529486,-0.10714474324174468,-0.02013692632317543
0.016635571904410375,-0.015991821608835395,-0.020503884181380272
0.016821411266398464,-0.0664567326595157,-0.020465705543756485
0.01700719086096102,-0.007355787428266605,-0.02065090835094452
0.017192910028013337,-0.15132621776344332,-0.020573599264025688
0.01737856810768437,-0.08690457318153422,-0.021134505048394203
0.017564164440320117,-0.05749381112335464,-0.02140641398727894
0.017749698366487012,-0.03259828301532313,-0.021547090262174606
0.017935169226972174,-0.12332774614534381,-0.02157685160636902
0.01812057636278681,-0.14080072292116577,-0.022008242085576057
0.018305919115169583,-0.06736906264272376,-0.022514376789331436
0.018491196825586854,0.024711313216074986,-0.02269277535378933
0.018676408835736107,-0.0612060906342909,-0.022462889552116394
0.018861554487549295,-0.05161522521005744,-0.022614505141973495
0.0190466331231931,-0.09279239386617641,-0.02272302657365799
0.019231644085072316,-0.10959244197515235,-0.023013059049844742
0.019416586715833236,0.002700213274488156,-0.023375963792204857
0.01960146035836389,-0.01664822873571667,-0.023240134119987488
0.019786264355797424,-0.026838726224327397,-0.02319064363837242
0.019970998051515487,-0.07592617249179456,-0.02318626642227173
0.02015566078914846,-0.12404485381591886,-0.02339969575405121
0.02034025191257886,-0.036168454717954886,-0.023824822157621384
0.020524770765944677,0.02568734673432548,-0.02385852485895157
0.020709216693639648,-0.07346246553477326,-0.023618679493665695
0.02089358904031662,0.01013625934499129,-0.02381868287920952
0.021077887150890914,-0.21936471247016578,-0.023648332804441452
0.021262110370540575,-0.0864223197138826,-0.02449454367160797
0.021446258044709746,-0.07498606089320525,-0.024747716262936592
0.02163032951911202,-0.02598729461166134,-0.02494862675666809
0.021814324139730706,-0.052485540736980044,-0.02493162825703621
0.021998241252822154,0.016228722546154994,-0.02503206953406334
0.022182080204919172,-0.048420843002980093,-0.02482825145125389
0.022365840342831206,-0.040733617486245155,-0.024911172688007355
0.02254952101364777,-0.06731756702876594,-0.02496029995381832
0.022733121564741735,-0.018334456152708168,-0.025126293301582336
0.022916641343769625,-0.013426749435418642,-0.02507520467042923
0.023100079698674947,0.017548982604908253,-0.025002496317029
0.023283435977691537,-0.17272266292704155,-0.024793459102511406
0.02346670952934383,0.09244313296252521,-0.025427237153053284
0.023649899702450194,-0.031151940583308436,-0.024885118007659912
0.023833005846126274,-0.11905667757546089,-0.02489202469587326
0.02401602730978525,-0.03278071385280266,-0.025288254022598267
0.02419896344314116,0.03504878123993566,-0.025300350040197372
0.024381813596212276,-0.05526352057253159,-0.02501264587044716
0.024564577119321324,-0.07322352984825227,-0.02512592449784279
0.024747253363098833,0.07922042631154454,-0.02531835436820984
0.024929841678486463,-0.07949674484333101,-0.024835316464304924
0.025112341416737266,0.003350149302875935,-0.025057045742869377
0.025294751929419008,-0.02374735141596425,-0.02491108328104019
0.02547707256841752,-0.07894339747528041,-0.02488573081791401
0.025659302685936913,-0.03518801141102756,-0.02510496973991394
0.025841441634502943,0.00855200951749104,-0.025129545480012894
0.026023488766966307,-0.12450719489249816,-0.024960359558463097
0.026205443436502912,-0.0035978292107067046,-0.025381125509738922
0.026387304996617192,-0.02702159203018128,-0.025264501571655273
0.026569072801145423,0.03788607215730895,-0.0252523310482502
0.02675074620425598,-0.01189199926280303,-0.024952977895736694
0.026932324560452643,0.045204079276554045,-0.02487543597817421
0.027113807224577936,-0.06941746006979972,-0.024546049535274506
0.027295193551813358,0.07824399803922982,-0.024725578725337982
0.02747648289768268,-0.21799759739908905,-0.024251196533441544
0.0276576746180553,0.11090991799710084,-0.025090504437685013
0.02783876806914645,-0.09487103172481129,-0.024469982832670212
0.028019762607520517,0.050086999226743825,-0.024762585759162903
0.028200657590094352,-0.06491303958114851,-0.024412892758846283
0.028381452374137525,-0.009071830277483593,-0.024573562666773796
0.028562146317275595,0.05927686436196016,-0.0244862362742424
0.028742738777493455,0.04094068001709719,-0.024097459390759468
0.028923229113135548,-0.08273568656876291,-0.02379179745912552
0.02910361668290916,-0.03708811847939978,-0.024035010486841202
0.02928390084588774,-0.023312689679668555,-0.024075057357549667
0.029464080961511124,0.016872232570972697,-0.024053512141108513
0.029644156389588838,0.006657002093922462,-0.023855073377490044
0.029824126490303388,0.005682478621498405,-0.023702792823314667
0.030003990624210487,-0.040040026427123114,-0.023555554449558258
0.030183748152242364,0.19384038656129446,-0.023611202836036682
0.030363398435711036,-0.06090490939358045,-0.022633761167526245
0.030542940836308548,-0.1260090406434957,-0.022787228226661682
0.030722374716110265,-0.06711244113555967,-0.023227941244840622
0.030901699437578145,0.02688108144241086,-0.02340570092201233
0.03108091436356098,0.04410206305258274,-0.023166656494140625
0.031260018857297664,0.12193736298191707,-0.022852668538689613
0.031439012282420485,0.09766108354689845,-0.022196980193257332
0.03161789400295533,0.03540053076144813,-0.021652232855558395
0.03179666338332503,-0.023385001206066902,-0.021385127678513527
0.03197531978835252,0.04899051973747029,-0.021380122750997543
0.03215386258326115,0.04325429094782904,-0.021054834127426147
0.03233229113367796,-0.015606744732275314,-0.020756904035806656
0.03251060480563688,-0.09381738355610839,-0.020720932632684708
0.03268880296557903,0.04755815359899169,-0.021031055599451065
0.032866884980355934,0.08555641873314566,-0.020714346319437027
0.03304485021723279,0.06738571702950454,-0.020231332629919052
