Ground Truth,Noised Signal,Model Output
-0.078861212,-0.037617239,-0.045055553
-0.078976976,0.013243016,-0.044998966
-0.079092459,-0.032336765,-0.044740915
-0.079207661,-0.087771427,-0.044664755
-0.079322582,-0.11445027,-0.044808943
-0.079437222,-0.051521688,-0.045058522
-0.079551578,-0.090682845,-0.045057047
-0.079665653,-0.051397489,-0.04521111
-0.079779444,-0.114853133,-0.045208465
-0.079892952,-0.054897611,-0.045457825
-0.080006176,-0.090810789,-0.04546788
-0.080119115,-0.075656264,-0.045620628
-0.08023177,-0.130333964,-0.04571243
-0.08034414,-0.109344944,-0.046021078
-0.080456224,-0.05891916,-0.046244629
-0.080568023,-0.089336737,-0.046267308
-0.080679535,-0.095270217,-0.046410501
-0.080790761,-0.100001625,-0.046576496
-0.080901699,-0.114662968,-0.046760853
-0.081012351,-0.134958752,-0.047002349
-0.081122714,-0.011253963,-0.047323521
-0.081232789,-0.054969962,-0.047152054
-0.081342575,-0.183522745,-0.047154892
-0.081452073,-0.067900755,-0.04766864
-0.081561281,-0.144004495,-0.047720391
-0.081670199,-0.110721182,-0.048074342
-0.081778827,-0.074409316,-0.048294313
-0.081887164,-0.056759281,-0.04836905
-0.081995211,-0.119231639,-0.048373342
-0.082102966,-0.057758017,-0.048625816
-0.08221043,-0.116719715,-0.048632931
-0.082317601,-0.089127771,-0.048874035
-0.08242448,-0.070155154,-0.049005039
-0.082531066,-0.058339028,-0.049059547
-0.082637359,-0.105252797,-0.049066693
-0.082743358,-0.056322632,-0.049260773
-0.082849063,-0.057801687,-0.049259067
-0.082954474,-0.044703729,-0.049263604
-0.08305959,-0.055871808,-0.049216039
-0.083164411,-0.082179987,-0.049212981
-0.083268936,-0.086224239,-0.049314357
-0.083373166,-0.112284443,-0.049431551
-0.083477099,0.017375695,-0.049651776
-0.083580736,-0.097621899,-0.049356274
-0.083684076,-0.105963649,-0.049518816
-0.083787118,-0.081012741,-0.049713209
-0.083889863,-0.101460225,-0.049807619
-0.08399231,-0.020030963,-0.049983282
-0.084094458,-0.0873229,-0.049834568
-0.084196308,-0.146185761,-0.049953733
-0.084297858,-0.115172736,-0.050306361
-0.084399109,-0.119860264,-0.050534207
-0.08450006,-0.069570661,-0.050779603
-0.084600711,-0.139227635,-0.050823819
-0.084701061,-0.01348379,-0.051144894
-0.08480111,-0.143518266,-0.050965026
-0.084900858,-0.011399842,-0.051302448
-0.085000304,-0.11764503,-0.051113807
-0.085099448,-0.071867172,-0.051347688
-0.08519829,-0.107407795,-0.051398493
-0.085296829,-0.121733658,-0.051590562
-0.085395065,-0.091264777,-0.051838469
-0.085492998,-0.097018387,-0.051964115
-0.085590627,-0.121431476,-0.052112162
-0.085687952,-0.115540164,-0.052356955
-0.085784972,-0.028843547,-0.052576888
-0.085881687,-0.132649393,-0.052451372
-0.085978098,-0.03764557,-0.052738719
-0.086074203,-0.121597645,-0.052647475
-0.086170002,-0.079252465,-0.052890323
-0.086265495,-0.075921655,-0.052963607
-0.086360681,-0.098296833,-0.053023417
-0.086455561,-0.096139834,-0.053171672
-0.086550133,-0.061964872,-0.053310778
-0.086644398,-0.073296999,-0.053313654
-0.086738355,-0.078818502,-0.053361394
-0.086832004,-0.090347213,-0.053430595
-0.086925344,-0.040680761,-0.053545665
-0.087018375,-0.032970549,-0.053462803
-0.087111098,-0.113249957,-0.053349555
-0.08720351,-0.082639076,-0.053556152
-0.087295613,-0.110958608,-0.053639989
-0.087387406,-0.109173781,-0.053836077
-0.087478888,-0.092091299,-0.054023981
-0.08757006,-0.021958153,-0.054143161
-0.08766092,-0.104468421,-0.053983517
-0.087751469,-0.092780368,-0.054152347
-0.087841706,-0.108090704,-0.054273412
-0.087931631,-0.087961769,-0.054455128
-0.088021244,-0.043855278,-0.054556377
-0.088110543,-0.163182226,-0.054481566
-0.08819953,-0.074169237,-0.054881692
-0.088288203,-0.108581011,-0.054925811
-0.088376563,-0.09888044,-0.055106595
-0.088464609,-0.055977751,-0.055247985
-0.08855234,-0.126228188,-0.055218339
-0.088639757,-0.087491947,-0.055467837
-0.088726858,-0.130594709,-0.05556225
-0.088813645,-0.077315274,-0.055828113
-0.088900116,-0.109442717,-0.055880554
-0.088986271,-0.132645175,-0.056060322
-0.08907211,-0.008364978,-0.056331757
-0.089157632,-0.10435953,-0.056108098
-0.089242838,-0.038806378,-0.056266639
-0.089327726,-0.124778878,-0.056164164
-0.089412298,-0.071746649,-0.056403883
-0.089496551,-0.101830599,-0.056431532
-0.089580486,-0.081815521,-0.056578916
-0.089664104,-0.136427264,-0.056645744
-0.089747402,-0.017683846,-0.056929495
-0.089830382,-0.117674158,-0.056740195
-0.089913043,-0.097530961,-0.056948889
-0.089995384,-0.103771589,-0.057076883
-0.090077405,-0.076412724,-0.057228774
-0.090159106,-0.070954404,-0.057271298
-0.090240487,-0.1304211,-0.057291791
-0.090321548,-0.109010507,-0.057549167
-0.090402287,-0.134925587,-0.057719961
-0.090482705,-0.058627335,-0.057992946
-0.090562802,-0.096773535,-0.057961196
-0.090642577,-0.080834436,-0.058081582
-0.09072203,-0.103578147,-0.058137674
-0.09080116,-0.09049939,-0.058284193
-0.090879968,-0.100309735,-0.058378
-0.090958453,-0.037875193,-0.058510434
-0.091036615,-0.084215198,-0.058394186
-0.091114453,-0.136143052,-0.058462258
-0.091191968,-0.071932328,-0.05873704
-0.091269159,-0.147370722,-0.058754954
-0.091346025,-0.114401041,-0.059073318
-0.091422567,-0.105098449,-0.059258327
-0.091498784,-0.154995747,-0.059406236
-0.091574676,-0.062370643,-0.059751544
-0.091650242,-0.128676515,-0.059727006
-0.091725483,-0.100774506,-0.059966173
-0.091800398,-0.123369686,-0.060093187
-0.091874987,-0.117919651,-0.06030979
-0.091949249,-0.095509884,-0.060503531
-0.092023185,-0.148177789,-0.060607243
-0.092096793,-0.1384582,-0.06092032
-0.092170075,-0.111802987,-0.061193131
-0.092243029,-0.14983856,-0.061358757
-0.092315655,-0.131688429,-0.061674748
-0.092387953,-0.101361843,-0.061917324
-0.092459923,-0.047397165,-0.062038053
-0.092531565,-0.10184867,-0.061943252
-0.092602877,-0.145772802,-0.062065691
-0.092673861,-0.074525774,-0.062362462
-0.092744515,-0.131757085,-0.062374476
-0.09281484,-0.166692706,-0.062614068
-0.092884835,-0.039981296,-0.062991865
-0.0929545,-0.102648292,-0.062863648
-0.093023835,-0.120314779,-0.062984854
-0.093092839,-0.106651337,-0.063176244
-0.093161513,-0.056933238,-0.063312225
-0.093229855,-0.115756021,-0.063249737
-0.093297867,-0.12875212,-0.0634216
-0.093365546,-0.090043126,-0.063644618
-0.093432894,-0.066869892,-0.0637125
-0.09349991,-0.13917148,-0.06368769
-0.093566594,-0.152844863,-0.063951001
-0.093632945,-0.149332876,-0.06426771
-0.093698964,-0.168037882,-0.064568967
-0.09376465,-0.07206313,-0.06494347
-0.093830003,-0.059652586,-0.064933836
-0.093895022,-0.138085313,-0.064874895
-0.093959707,-0.106311742,-0.065128371
-0.094024059,-0.108132006,-0.065254308
-0.094088077,-0.127038607,-0.065386854
-0.09415176,-0.130157761,-0.065593861
-0.094215109,-0.173164845,-0.065812856
-0.094278123,-0.10400037,-0.066202275
-0.094340802,-0.14996707,-0.066314198
-0.094403146,-0.083856665,-0.066608742
-0.094465155,-0.082168126,-0.06663838
-0.094526828,-0.118040753,-0.066661142
-0.094588165,-0.082844608,-0.066827051
-0.094649166,-0.103815696,-0.066851698
-0.09470983,-0.142148803,-0.066959925
-0.094770159,-0.070186444,-0.067220286
-0.09483015,-0.096573112,-0.067193113
-0.094889805,-0.109043512,-0.067270577
-0.094949122,-0.116028853,-0.06739796
-0.095008102,-0.100983584,-0.067552216
-0.095066744,-0.08373869,-0.067645855
-0.095125049,-0.144862669,-0.067670561
-0.095183016,-0.069430754,-0.067938626
-0.095240644,-0.081471061,-0.067904912
-0.095297934,-0.128981156,-0.067919523
-0.095354886,-0.082319334,-0.068123102
-0.095411498,-0.091374096,-0.068140015
-0.095467772,-0.111371703,-0.06819275
-0.095523706,-0.063703995,-0.068325065
-0.095579301,-0.090357002,-0.068266906
-0.095634557,-0.064872556,-0.068315037
-0.095689473,-0.10166323,-0.068261087
-0.095744048,-0.105165095,-0.068353973
-0.095798284,-0.097124973,-0.068460941
-0.095852179,-0.075716794,-0.068534821
-0.095905733,-0.097799533,-0.068523265
-0.095958947,-0.070648084,-0.068599761
-0.09601182,-0.097774621,-0.068567395
-0.096064352,-0.069533789,-0.06864363
-0.096116542,-0.069807213,-0.068606898
-0.096168391,-0.078017157,-0.068571351
-0.096219898,-0.034697771,-0.068569005
-0.096271064,-0.192926491,-0.068393558
-0.096321887,-0.116834803,-0.068851225
-0.096372368,-0.075975453,-0.069002315
-0.096422506,-0.101111128,-0.068989702
-0.096472302,-0.136929375,-0.069077305
-0.096521756,-0.089629158,-0.069307737
-0.096570866,-0.102439972,-0.069348037
-0.096619633,-0.102406937,-0.06943962
-0.096668057,-0.093719241,-0.069530368
-0.096716137,-0.171404212,-0.069586262
-0.096763874,-0.060678861,-0.069952622
-0.096811267,-0.077391822,-0.069874294
-0.096858316,-0.072636095,-0.069863454
-0.096905021,-0.109078338,-0.069833644
-0.096951381,-0.09890121,-0.069949284
-0.096997398,-0.030194234,-0.070024058
-0.097043069,-0.07115235,-0.069824234
-0.097088396,-0.025648227,-0.069788441
-0.097133377,-0.126987952,-0.069571905
-0.097178014,-0.095299744,-0.069760479
-0.097222305,-0.118715909,-0.06982138
-0.097266251,-0.103027197,-0.069975793
-0.097309851,-0.092275124,-0.070066839
-0.097353106,-0.078258229,-0.070114546
-0.097396014,-0.137823543,-0.070106089
-0.097438577,-0.104824551,-0.070335619
-0.097480793,-0.11928038,-0.070432283
-0.097522663,-0.158469149,-0.070585899
-0.097564186,-0.052442815,-0.070896223
-0.097605363,-0.095564081,-0.070781164
-0.097646193,-0.121099526,-0.070838608
-0.097686676,-0.074912353,-0.070998237
-0.097726812,-0.049951587,-0.070972241
-0.097766601,-0.098705345,-0.070846885
-0.097806043,-0.104296422,-0.070916779
-0.097845136,-0.094508362,-0.071008816
-0.097883883,-0.099473635,-0.071061179
-0.097922281,-0.128241817,-0.071133114
-0.097960332,-0.11390103,-0.071319871
-0.097998034,-0.126757608,-0.071448021
-0.098035388,-0.076871235,-0.07162755
-0.098072394,-0.102287941,-0.071606621
-0.098109052,-0.096711143,-0.071687602
-0.098145361,-0.09588451,-0.071745478
-0.098181321,-0.079494805,-0.071800306
-0.098216932,-0.086733663,-0.071789138
-0.098252195,-0.064329225,-0.071806833
-0.098287108,-0.133740175,-0.071735241
-0.098321672,-0.079478217,-0.071941346
-0.098355887,-0.016319915,-0.071929567
-0.098389752,-0.131358874,-0.071665891
-0.098423267,-0.134678638,-0.071862571
-0.098456433,-0.08557632,-0.072071843
-0.09848925,-0.108023559,-0.072083928
-0.098521716,-0.108361109,-0.072185636
-0.098553832,-0.049663538,-0.072288141
-0.098585598,-0.102365054,-0.072155789
-0.098617014,-0.06360103,-0.072234504
-0.098648079,-0.099450577,-0.072158322
-0.098678794,-0.082844235,-0.072225206
-0.098709158,-0.060944151,-0.072225712
-0.098739171,-0.101123414,-0.072138563
-0.098768834,-0.132647902,-0.072212525
-0.098798146,-0.197694887,-0.072412081
-0.098827106,-0.061122687,-0.072871514
-0.098855716,-0.13797694,-0.072782375
-0.098883974,-0.139558954,-0.073000692
-0.098911881,-0.149158299,-0.073224321
-0.098939437,-0.108699582,-0.073485456
-0.098966641,-0.107625125,-0.073583551
-0.098993493,-0.153571844,-0.073676839
-0.099019994,-0.124571053,-0.073953532
-0.099046143,-0.057793389,-0.074113056
-0.099071939,-0.099569403,-0.07400497
-0.099097384,-0.123546036,-0.074064232
-0.099122477,-0.074619277,-0.074219063
-0.099147218,-0.054559091,-0.074177466
-0.099171606,-0.091610932,-0.074056201
-0.099195642,-0.051262339,-0.07408344
-0.099219325,-0.140924666,-0.073949389
-0.099242656,-0.125504944,-0.074174412
-0.099265635,-0.132740734,-0.0743367
-0.09928826,-0.089507548,-0.074527144
-0.099310533,-0.094853826,-0.074543804
-0.099332453,-0.138518896,-0.07458172
-0.09935402,-0.107624903,-0.074794374
-0.099375235,-0.111880434,-0.074882053
-0.099396096,-0.033657174,-0.074986801
-0.099416603,-0.055210423,-0.074778423
-0.099436758,-0.080010974,-0.074657105
-0.099456559,-0.080708491,-0.074635237
-0.099476007,-0.092307192,-0.074616455
-0.099495102,-0.087507489,-0.074644022
-0.099513843,-0.116154677,-0.074652314
-0.09953223,-0.139711141,-0.074774958
-0.099550264,-0.084257938,-0.074991494
-0.099567944,-0.023559903,-0.074985184
-0.09958527,-0.067337193,-0.074736789
-0.099602243,-0.113346317,-0.074663937
-0.099618861,-0.085148618,-0.074775577
-0.099635126,-0.069963484,-0.07477396
-0.099651036,-0.113007596,-0.074711435
-0.099666593,-0.138121132,-0.074821346
-0.099681795,-0.098783722,-0.075031251
-0.099696643,-0.13138052,-0.075083077
-0.099711137,-0.124254907,-0.075264588
-0.099725277,-0.034102909,-0.075417221
-0.099739063,-0.142496269,-0.075209193
-0.099752494,-0.101463487,-0.075434618
-0.09976557,-0.054183713,-0.075495228
-0.099778292,-0.05977126,-0.075366743
-0.09979066,-0.064771518,-0.075261064
-0.099802673,-0.157017022,-0.075175688
-0.099814331,-0.135949386,-0.075460032
-0.099825635,-0.071001791,-0.075658478
-0.099836584,-0.054697163,-0.075596243
-0.099847179,-0.092743629,-0.075469457
-0.099857418,-0.121373703,-0.075495072
-0.099867303,-0.101839949,-0.075634882
-0.099876833,-0.041721539,-0.075696148
-0.099886008,-0.053082635,-0.07551685
-0.099894828,-0.101114717,-0.07538408
-0.099903293,-0.051167051,-0.07544367
-0.099911404,-0.046051594,-0.075303055
-0.099919159,-0.075755906,-0.075143516
-0.099926559,-0.11666028,-0.075102612
-0.099933605,-0.043521232,-0.075225711
-0.099940295,-0.064370892,-0.075055964
-0.09994663,-0.085752996,-0.074970029
-0.09995261,-0.118475649,-0.07497026
-0.099958235,-0.129384266,-0.075101055
-0.099963504,-0.084783565,-0.075274937
-0.099968419,-0.076907029,-0.075269938
-0.099972978,-0.078183281,-0.075233139
-0.099977182,-0.141582667,-0.075202093
-0.099981031,-0.125917343,-0.075424284
-0.099984525,-0.092972516,-0.07558281
-0.099987663,-0.079644554,-0.075608984
-0.099990446,-0.114602255,-0.075581834
-0.099992874,-0.091989211,-0.075694472
-0.099994947,-0.138173745,-0.075716302
-0.099996664,-0.161347542,-0.075922705
-0.099998026,-0.00757048,-0.076220922
-0.099999033,-0.079559911,-0.075903557
-0.099999684,-0.074844265,-0.075874463
-0.09999998,-0.16311589,-0.075827055
-0.099999921,-0.118169548,-0.076133013
-0.099999507,-0.093799383,-0.076257296
-0.099998737,-0.151717153,-0.076283708
-0.099997612,-0.091608403,-0.07654205
-0.099996131,-0.124188539,-0.076558433
-0.099994295,-0.092091041,-0.076705113
