Ground Truth,Noised Signal
0.06843319369941536,-0.4280426705016941
0.06655253654663702,-0.6241981643385439
0.06467164292890562,-1.001215607424517
0.06279051952919919,-0.6411907262143508
0.06090917303122719,-0.5567841136100525
0.059027610119491696,-0.28621711276395345
0.05714583747934884,-0.750780920453661
0.05526386179681484,-0.09136064502294083
0.053381689758627296,-0.846190142087312
0.05149932805230663,-1.9620042160308055
0.049616783365962015,-2.0073312174489
0.04773406238835275,-0.770279595096546
0.045851171808949695,-0.8448193246386897
0.04396811831774113,-1.255556824281417
0.04208490860529416,-0.8844956642883857
0.040201549362816155,-1.0462380837353125
0.038318047281960574,-1.972478801172075
0.036434409054888386,-0.44687449985370864
0.034550641374329505,-2.2857171536456655
0.0326667509333886,-0.157405065490888
0.03078274442560648,-0.2282751656683013
0.02889862854502161,-1.604185608909497
0.02701440998597581,-1.4448048567040916
0.02513009544317573,-1.2416523027546753
0.023245691611754285,-0.1701742971582687
0.021361205187076415,-2.352532669306355
0.019476642864800497,-0.9687777505164025
0.017592011340939837,-1.4001722496300164
0.015707317311668363,-0.7799540941427046
0.01382256747338209,-1.068427187787503
0.011937768522760581,-2.0128199818197063
0.01005292715657264,-0.6339390366233397
0.008168050071737777,-1.4186730677540744
0.006283143965387669,-0.3312820717686961
0.004398215534671851,-1.281147196177912
0.0025132714768191754,-0.7910025737946208
0.0006283184891992834,-2.116696189262131
-0.0012566367308717212,-0.8573968702547409
-0.003141587486069802,-1.5944481222039295
-0.005026527079001522,-1.5095326941684926
-0.006911448812398369,-1.0195656401706914
-0.008796345989055284,-1.6977265883660124
-0.010681211911769203,-1.8478026803366636
-0.012566039883533366,-1.0158243710291288
-0.014450823207475852,-0.28771072130516684
-0.016335555186798124,-2.107052628329793
-0.01822022912496933,-0.7101545108694456
-0.02010483832566484,-0.6147448041236465
-0.021989376092704786,-1.1820840303025895
-0.023873835730248365,-0.18403610650161867
-0.025758210542732363,-2.069181190870769
-0.027642493834809715,-1.2661482785402727
-0.02952667891154378,-1.6150808874140612
-0.03141075907834687,-0.23063263197598094
-0.033294727640918814,-0.24469100627066506
-0.035178577905441225,-1.358222016350229
-0.037062303178516005,-0.16683623891403232
-0.03894589676710398,-0.5240100822881065
-0.04082935197871903,-1.4764987395364773
-0.04271266212136672,-0.382139714525255
-0.044595820503482854,0.17025644199637918
-0.04647882043412763,-0.9709041009334282
-0.048361655222924224,-0.1762419072248338
-0.05024431817999743,-0.33740788326403326
-0.052126802616167714,-1.3446136264163318
-0.05400910184288983,-1.1961168540610074
-0.05589120917219146,-1.3055508791066093
-0.057773117916867234,-0.6195340320180169
-0.059654821390417376,-0.612976375380746
-0.061536312906986315,-1.8268264661769469
-0.06341758578155669,-0.47180879514305574
-0.06529863332988801,-0.7695213763558413
-0.06717944886845527,-0.9687985092227693
-0.06906002571464288,-0.49151278210155924
-0.07094035718668334,-1.0177873732615121
-0.07282043660359595,-0.6766505195993052
-0.0747002572853806,0.38025509736958796
-0.07657981255295647,0.18570926566456974
-0.07845909572810075,-0.053340690140146696
-0.08033810013364244,0.5275869512019582
-0.08221681909340098,-0.005063790967796328
-0.08409524593212504,-0.5204276897720123
-0.0859733739756862,-1.109757269169889
-0.08785119655101767,0.15776294901483148
-0.08972870698605304,-1.0337592095495396
-0.0916058986099199,-0.38892924069437845
-0.0934827647528786,-1.0171223525262176
-0.09535929874626105,-1.6040767190757328
-0.09723549392266416,0.16776274192313934
-0.09911134361588869,0.947433609444449
-0.10098684116087807,0.36596899800376226
-0.10286197989391178,-0.0073680800236403665
-0.10473675315254417,0.5961323665453375
-0.10661115427554332,-0.7533299098665214
-0.10848517660308436,-0.37691062746033777
-0.11035881347668824,-0.14333148723996683
-0.11223205823916076,-0.348637470389467
-0.1141049042347856,0.2084477142467427
-0.11597734480926332,1.1533336290142675
-0.1178493733096502,0.5978984454639703
-0.11972098308455144,0.3492122058860767
-0.12159216748405986,0.7610557983234856
-0.12346291985969511,-0.5669561044137033
-0.12533323356459644,-0.539665143385141
-0.12720310195346174,-0.41476338724345685
-0.1290725183824865,-0.21258834481695146
-0.13094147620955668,0.31892073347343125
-0.13280996879418763,4.352427248951671e-05
-0.13467798949746324,0.030973989039720817
-0.13654553168222847,0.77487821069421
-0.13841258871302856,0.12923078268201574
-0.14027915395604798,-0.18583815211837315
-0.1421452207793031,0.6480254405120034
-0.14401078255258112,0.33187200042375786
-0.14587583264737933,0.3527364079015691
-0.14774036443709745,0.9153390824740413
-0.1496043712969767,0.18464853678374588
-0.15146784660403914,0.2017926171873983
-0.15333078373727976,0.5075970702728649
-0.15519317607760572,0.17935160105842762
-0.15705501700777552,-0.49830493719102564
-0.15891629991259124,0.3307189149428762
-0.16077701817883747,0.2127419308746798
-0.16263716519522098,-0.31854766650279376
-0.16449673435256226,0.39154005833797495
-0.16635571904373506,0.3584154315440063
-0.16821411266360556,0.20588995910229452
-0.17007190860922422,0.43850928996420513
-0.17192910027976505,0.7386285909215314
-0.173785681076465,0.5542149977572668
-0.1756416444028156,2.1552730390180024
-0.17749698366450214,0.5055906091755535
-0.17935169226934344,-0.4597613347247035
-0.18120576362748295,0.5238354818961481
-0.1830591911513282,1.3808292028548261
-0.1849119682554906,1.2188304396867002
-0.1867640883569763,0.5403013927472158
-0.18861554487512575,0.2350774756944658
-0.19046633123155346,0.5846624727459088
-0.1923164408503388,0.5324759217778788
-0.19416586715796558,0.512834969513551
-0.19601460358326178,0.38001844424264547
-0.1978626435575903,1.0373770339671826
-0.19970998051478847,0.5113412839139746
-0.20155660789110796,1.7264700612926385
-0.2034025191254051,0.7256369220703778
-0.20524770765908082,1.0264752263995445
-0.20709216693602026,0.16397916907275156
-0.20893589040278315,0.95644928915745
-0.2107788715085436,0.7077826918183389
-0.21262110370502996,0.17016524499005325
-0.2144625804467149,0.15376647051534087
-0.21630329519075517,1.4461725090551552
-0.21814324139693175,1.7577006874761132
-0.21998241252783948,0.917068043289309
-0.2218208020488271,0.2940136018435737
-0.22365840342793725,0.6517263286606424
-0.2254952101360961,1.602040723223471
-0.22733121564705325,0.648043929227947
-0.22916641343732194,1.563399887226061
-0.23100079698636838,1.4178208323027788
-0.23283435977655173,1.375428767887801
-0.23466709529306448,0.648614256654877
-0.2364989970241214,0.19765135734225964
-0.2383300584608996,1.387543785810736
-0.24016027309747914,1.3611268721452465
-0.24198963443103155,0.32292416810491364
-0.24381813596176014,2.021675221239042
-0.24564577119284048,0.9221842042093186
-0.24747253363060884,1.213779152616592
-0.2492984167845025,-0.191045209312335
-0.2511234141670004,0.045477274816710433
-0.25294751929381115,-0.24656036317470997
-0.25477072568381365,0.6443873411774068
-0.2565930268589975,1.0112600819014694
-0.25841441634465107,0.722936697861159
-0.2602348876693021,0.8440742321677135
-0.26205443436465803,0.5045900883422161
-0.26387304996579414,1.3340187209602072
-0.2656907280110938,1.2815590927865914
-0.2675074620421892,-0.1407956830551067
-0.2693232456041492,0.007300032524065969
-0.27113807224541947,0.9925600436617925
-0.2729519355177636,0.415021712076863
-0.2747648289764502,0.5966215051840434
-0.2765767461801937,-0.3423937596678925
-0.27838768069109515,0.7284995254568746
-0.2801976260748292,1.1343872957910535
-0.2820065759005848,1.3517643781534174
-0.28381452374100646,0.05450239208136273
-0.2856214631723806,1.096544921450649
-0.28742738777457644,1.2330326359887882
-0.2892322911309873,1.5875399112579192
-0.29103616682871686,1.0135725323085913
-0.29283900845851984,1.0921032804665227
-0.29464080961474376,0.7781376178015528
-0.29644156389551435,0.4355330719340697
-0.298241264902677,0.8455939400119297
-0.30003990624173804,0.03744897826879545
-0.30183748152205025,0.8324843153423551
-0.3036339843567541,2.1620988783795787
-0.3054294083627193,0.42321746235246194
-0.3072237471607299,0.382550548323028
-0.30901699437542585,0.240512569630133
-0.31080914363524426,-0.8100634554239783
-0.3126001885726046,-0.9541300541877196
-0.31439012282384987,1.0193475301833719
-0.3161789400291885,-0.3348850545371163
-0.31796663383287893,-0.12380393195120597
-0.31975319788317086,0.5422245121939453
-0.32153862583224735,-0.42305872860300814
-0.32332291133640895,1.646422667230554
-0.32510604805601523,0.1951944153059077
-0.32688802965542685,-0.03604944807144561
-0.3286688498031894,-0.5574281749798307
-0.33044850217197497,1.4214921322442964
-0.33222698043852444,1.3062707811172483
-0.3340042782838309,-0.5619763941318974
-0.3357803893930813,0.5820343312894036
-0.3375553074555989,-0.8459290275839257
-0.3393290261650264,-0.4613536563785456
-0.34110153921926756,-0.33730689844142187
-0.34287284032042986,-0.742454285925581
-0.3446429231750071,0.24255336736469582
-0.3464117814938215,-0.3705438521663968
-0.3481794089919661,0.6808364130456843
-0.3499457993889871,-0.40853198611375996
-0.3517109464088263,0.44842336121387777
-0.3534748437797632,0.18408310902891967
-0.35523748523459736,0.9755330987798152
-0.35699886451059065,-1.276124433385337
-0.3587589753494098,0.2803543628362324
-0.36051781149730805,-0.4084105710074044
-0.3622753667050676,-0.26648067256624
-0.3640316347279425,-0.10347347427967013
-0.36578660932583956,0.2846633568629998
-0.3675402842632614,-0.8323615879782753
-0.3692926533092489,1.0305761658013726
-0.3710437102375622,-1.557923228403812
-0.3727934488266234,-0.09838494522294708
-0.3745418628594597,-0.5052520058810805
-0.37628894612388347,-0.3596609761019801
-0.3780346924124355,-0.7049935260543014
-0.37977909552232786,-1.0507992891244953
-0.38152214925562405,-0.0159812545478826
-0.38326384741918185,-1.245099970151763
-0.38500418382459667,-0.5756116500293647
-0.38674315228838113,-0.12038638807411456
-0.38848074663190824,-0.9352716261684884
-0.39021696068135464,-0.12630937561057692
-0.39195178826787985,-1.0033102101981866
-0.39368522322756955,-1.7591897544491946
-0.395417259401379,-0.4808025925660814
-0.3971478906353119,-0.3285025348346868
-0.39887711078036375,-1.801396876594099
-0.4006049136924655,-1.2123394042322522
-0.4023312932326617,-0.7442809075880644
-0.40405624326705436,-1.535542072755952
-0.4057797576667464,-0.2763835046514869
-0.4075018303080198,-0.48536866102487514
-0.40922245507227895,0.05524159918485835
-0.41094162584599503,-1.2804931476948163
-0.41265933652088294,-0.3149625997976129
-0.4143755809938455,-0.9125209307520704
-0.4160903531669173,-1.4585758048699362
-0.41780364694744165,-1.1947667864309883
-0.41951545624801484,-0.8081818298196317
-0.42122577498642993,-1.115445625199258
-0.4229345970858536,0.812293026733818
-0.4246419164747701,-0.677103173343339
-0.4263477270869256,-1.4236994004797812
-0.42805202286150434,-1.3265666569653844
-0.42975479774307274,-0.5081212191151482
-0.43145604568152396,-0.3582616930094106
-0.4331557606322537,-0.5005054037740604
-0.4348539365561042,-0.423177118024371
-0.4365505674193092,-1.5664244175825581
-0.4382456471936689,-1.713701582973667
-0.4399391698564946,-0.9488278316669997
-0.44163112939055343,-1.3211358482423228
-0.44332151978424317,-1.2279158758925204
-0.4450103350315365,-1.4617713515271415
-0.4466975691319265,-0.6509938021476769
-0.44838321609060056,-1.1403602381800575
-0.450067269918385,0.0029113106070070005
-0.4517497246316907,-0.8461369557918104
-0.45343057425268635,-1.2578100973794946
-0.4551098128092435,-0.9033111097965807
-0.45678743433488195,-1.537511705593924
-0.4584634328689429,-0.9244948398553116
-0.46013780245653413,-1.5019762525445906
-0.4618105371484753,-0.8364321010458247
-0.4634816310014708,-2.1219717019781097
-0.4651510780780547,-1.556404373911554
-0.46681887244653697,-1.968231079600696
-0.4684850081811751,-1.0530132543619426
-0.4701494793621197,-0.9537040949900029
-0.4718122800753603,-1.3883948497592105
-0.4734734044128972,-1.2060968691277716
-0.4751328464726866,-1.091259239310086
-0.47679060035858717,-1.3254826933093564
-0.4784466601805305,-2.156030119132631
-0.4801010200544674,-0.8353812344435674
-0.48175367410231396,-0.7247592255114446
-0.4834046164521217,-0.624902766477549
-0.48505384123802403,-2.253996520462478
-0.4867013426001824,-2.442492662327823
-0.48834711468495606,-2.065657963686849
-0.48999115164484863,-1.3843295480376234
-0.4916334476384543,-1.2924402150884884
-0.4932739968306273,-1.9998693822798173
-0.4949127933924283,-1.4520650342309587
-0.49654983150107107,-0.5302441555754744
-0.4981851053400914,-0.5285008896403307
-0.49981860909929354,-1.580151399909664
-0.501450336974697,-1.5502360785215137
-0.5030802831687049,0.044075498892212586
-0.504708441890051,-1.4631150141610234
-0.5063348073537461,-1.3436719904734769
-0.5079593737812466,-1.6148970475707682
-0.5095821354004001,-2.497301116580351
-0.5112030864453944,-1.5074919980145887
-0.5128222211569229,-0.9993544433395384
-0.5144395337821329,-0.4030907598660359
-0.5160550185745726,-1.855573991698507
-0.5176686697943575,-1.8745114562976943
-0.5192804817081179,-1.9612927113486567
-0.5208904485889463,-2.4603154926042032
-0.5224985647165636,-1.3283670488333188
-0.5241048243772668,-1.8812634388840586
-0.5257092218638758,-2.141587088997011
-0.5273117514758999,-1.4504603212798033
-0.528912407519485,-1.3511329525623477
-0.5305111843073613,-0.9495030566453398
-0.5321080761590089,-2.0284462408598505
-0.5337030774006044,-0.4674298622175056
-0.5352961823649705,-1.7544497620677388
-0.5368873853917391,-1.2035721384732576
-0.5384766808272997,-0.9384666109576321
-0.5400640630247482,-0.6768763709177947
-0.5416495263440495,-2.1037609285389043
-0.543233065151987,-0.13364202143686488
-0.5448146738221098,-2.686999049378567
-0.5463943467348968,-1.932809972987205
-0.5479720782777048,-1.7578207106363322
-0.5495478628447167,-0.9971937731609899
-0.5511216948371046,-2.3136967136917215
-0.5526935686629783,-1.545678978863739
-0.5542634787373337,-1.070025514505018
-0.5558314194822154,-1.3210462859424863
-0.5573973853266648,-1.4259872595427894
-0.5589613707066695,-0.9354970079517012
-0.5605233700653247,0.008635163602790541
-0.5620833778527818,-0.8227405245018463
-0.5636413885261982,-0.46470818550845405
-0.5651973965498969,-0.03875961492536906
-0.5667513963953172,-1.7743703103108874
-0.568303382540963,-0.7594191360950964
-0.569853349472563,-0.6858293938928417
-0.5714012916830207,-1.5314904363662591
-0.5729472036723628,-0.3544556680679203
-0.5744910799479003,-1.0428482761612796
-0.5760329150241766,-0.32435169685117743
-0.5775727034229181,-1.4563618166137546
-0.5791104396731929,-1.655021663682717
-0.58064611831136,-1.8432876803672245
-0.5821797338810205,-0.3969385491963123
-0.5837112809331744,-0.5810751441071855
-0.5852407540261717,-0.48150230088829
-0.5867681477256618,-0.22278016559946237
-0.5882934566047516,-1.7338457588703107
-0.5898166752439554,0.057395887698153986
-0.5913377982311454,-1.5866435575421234
-0.5928568201617087,-0.9343889463330386
-0.594373735638497,-0.7037087287805076
-0.5958885392717785,0.0061120147336714
-0.597401225679393,-0.8192408426179669
-0.5989117894867029,-0.03721196609261319
-0.600420225326544,-0.42747124100095046
-0.6019265278393815,-0.2903259909230539
-0.6034306916732598,-0.6268348398442289
-0.6049327114837546,-1.2798033343146613
-0.6064325819341273,-1.126013892181974
-0.6079302976952757,-1.0883031410481225
-0.6094258534456862,-0.2731442428035433
-0.6109192438715871,-0.2746015748265875
-0.6124104636669004,0.01776121597500871
-0.6138995075331927,-0.38044128897330465
-0.6153863701798296,-0.43932414785473617
-0.6168710463239263,-0.0001805958385220352
-0.6183535306902999,-0.5620720822500096
-0.619833818011622,-0.5321224737040114
-0.6213119030283702,-1.1020555071618832
-0.6227877804887805,0.23070201145852
-0.6242614451489991,-0.42601155327485574
-0.6257328917730343,-1.1907218795488477
-0.6272021151327086,-0.568441340761328
-0.6286691100078107,0.4721322651959056
-0.6301338711860468,-0.9040345280132447
-0.6315963934629936,-1.6681818517323987
-0.6330566716422488,-0.7587337869017517
-0.6345147005353833,-0.6735749197121361
-0.6359704749618943,-0.08263375941887102
-0.6374239897493549,-0.5893185598857765
-0.6388752397333667,-0.5270429374541118
-0.6403242197575126,-0.8914607570317377
-0.6417709246735068,-0.3509824773053286
-0.6432153493411465,0.056729157203453895
-0.6446574886282658,-0.9986018618796151
-0.6460973374108839,-0.8203035745624492
-0.6475348905731586,-0.12265521159846778
-0.6489701430073386,-0.29191444801647737
-0.6504030896139127,-0.7053486937151946
-0.6518337253015623,-0.4338069965082601
-0.6532620449871144,-0.056879053543986424
-0.6546880435956903,-0.0940893758445949
-0.6561117160606578,-0.21150084152121224
-0.657533057323585,0.4452981440262276
-0.6589520623343876,-0.9943163839764336
-0.6603687260512822,0.1899697215174523
-0.6617830434407393,-0.5120411511542249
-0.6631950094776311,0.34741304668034517
-0.6646046191451833,-0.35767911464973456
-0.6660118674349309,0.47736443624881403
-0.6674167493468623,-0.4944578043427056
-0.6688192598893737,-0.3928047860512268
-0.6702193940792236,-0.4494932861905007
-0.6716171469416774,0.8726758586993211
-0.6730125135104609,0.851185136850759
-0.6744054888277159,-0.2840763085543791
-0.6757960679441435,0.3038295775970585
-0.6771842459189581,0.43070034735257723
-0.6785700178198433,0.2288945621968798
-0.6799533787230939,0.08409898017679768
-0.6813343237135714,0.12495308207837863
-0.6827128478846585,0.43557223285555463
-0.6840889463384017,0.2988903716053751
-0.6854626141854662,-0.22147893253383286
-0.6868338465450908,1.6225634264138264
-0.6882026385452303,-1.5364151614083805
-0.6895689853225101,-0.1862975653158418
-0.6909328820221813,-1.1301013699307039
-0.6922943237982627,0.5095912514596652
-0.693653305813495,0.3783698693767207
-0.6950098232392975,-0.5936142588525437
-0.6963638712559075,-0.027658465594204262
-0.6977154450523362,-0.22603867073539186
-0.6990645398263247,0.3544067743882533
-0.7004111507844835,0.3919302799694887
-0.7017552731422477,0.6901903918892155
-0.7030969021238345,0.8095784011186029
-0.7044360329623803,0.7460466009287957
-0.7057726608998977,-0.15108163612009262
-0.7071067811872317,0.4836326105204964
-0.7084383890841978,-0.4833359354415362
-0.7097674798595377,-0.33702616194647583
-0.711094048790877,0.11411303860224786
-0.7124180911648609,-0.4697323912819928
-0.7137396022771123,0.7562561819104976
-0.7150585774321874,0.35595894446981996
-0.716375011943713,0.34971410677481507
-0.7176889011343426,0.21848238631776945
-0.719000240335714,0.3169292751792795
-0.7203090248885846,-0.41190372349366705
-0.7216152501427888,1.068453414228041
-0.7229189114571949,-0.8330785087207446
-0.7242200041998402,-0.7014309412055241
-0.7255185237478885,0.24254072824018408
-0.7268144654875869,0.4679777127870202
-0.728107824814401,0.24160692670901346
-0.7293985971329712,-1.8912745740565713
-0.7306867778570718,-0.738861676146844
-0.7319723624097432,-0.7093418249027008
-0.7332553462232502,-0.5678893665296263
-0.7345357247390399,1.0063391438840856
-0.7358134934078747,1.3879510146084373
-0.7370886476897894,0.34786883765720306
-0.7383611830540502,0.7421121024845008
-0.7396310949792864,-0.46621922620707834
-0.7408983789534481,-0.3061004001645759
-0.7421630304737655,-0.1467624375193729
-0.7434250450468795,-0.1236138231464281
-0.7446844181887997,0.7479501328522176
-0.7459411454248644,-0.03816917926335267
-0.7471952222898697,0.5163655050209521
-0.7484466443280282,-0.5423562110914035
-0.749695407092929,-1.0846770936240882
-0.7509415061476665,0.43960290357843496
-0.7521849370647989,0.09978768592067624
-0.7534256954263084,-1.2321586070574013
-0.7546637768237291,0.14758303016426974
-0.7558991768581064,0.17585410175484834
-0.7571318911399569,-1.2188720492629632
-0.7583619152893958,-0.11327598178392559
-0.7595892449360961,-0.21616613750901642
-0.7608138757192494,-0.34402311514409767
-0.7620358032876916,0.21365783106117117
-0.7632550232998634,-1.2224786853626939
-0.7644715314237703,0.015513794325621194
-0.7656853233371088,0.06636408637032619
-0.7668963947272258,-0.4731833951907062
-0.7681047412910795,-0.8630691504996123
-0.7693103587353647,-0.584305388386209
-0.7705132427764725,-0.7677705322342572
-0.7717133891404515,-0.0075568518165504694
-0.7729107935631323,-0.8039332981904171
-0.774105451790087,0.8286099455193915
-0.7752973595765915,0.14516135121621832
-0.776486512687748,-0.8649291450555762
-0.7776729068984463,-0.40088752910031367
-0.7788565379933247,-1.3666966938674094
-0.780037401766893,-1.8066639297054943
-0.7812154940234933,0.1342763866608217
-0.7823908105772616,-0.6402005613631195
-0.7835633472522494,-1.4759797597768478
-0.7847330998823855,-0.9727979483770374
-0.7859000643114372,-0.1161312161963978
-0.7870642363931316,0.33597225081357435
-0.7882256119911171,-0.08196645552801918
-0.7893841869789254,-0.38678707526297973
-0.7905399572400915,-0.731030256307124
-0.791692918668116,-1.0723014598534757
-0.7928430671664266,-0.7173662390792311
-0.7939903986484984,-0.3096762485063208
-0.7951349090378149,-1.4508198911314958
-0.7962765942678315,-1.3825690345095965
-0.7974154502820933,-2.085262521575516
-0.7985514730341975,-0.6383041133559332
-0.7996846584877568,-0.42164898049957206
-0.8008150026165166,-0.6376005034673459
-0.8019425014043171,-0.8910422286278934
-0.8030671508450573,-0.6691046168676332
-0.8041889469428114,-1.589972448887792
-0.8053078857117911,-0.4611780896615922
-0.80642396317631,-1.5956607226943844
-0.8075371753708988,0.007868982450578382
-0.8086475183402683,-1.7145790568085766
-0.8097549881392735,-0.8060153788517094
-0.8108595808330284,-1.085721063267635
-0.8119612924968697,-1.925306957943627
-0.8130601192163198,0.04600660335021481
-0.8141560570872022,-0.8082279384825628
-0.8152491022156041,-1.6033466944215393
-0.8163392507178413,-0.8044857575446145
-0.8174264987205713,-1.6009260550728364
-0.8185108423607564,-1.577981527930874
-0.81959227778563,-0.7958562539758376
-0.8206708011528072,-1.0745659851158955
-0.8217464086302496,0.3572014075136888
-0.8228190963962307,-1.7816987737700563
-0.8238888606394463,-0.8049562550102802
-0.8249556975589799,-1.6527564561394383
-0.8260196033642672,-0.4388723757519953
-0.8270805742752069,-1.4046573216312044
-0.8281386065221253,-0.9716493097528371
-0.8291936963457422,-1.0491089862307017
-0.8302458399972797,-1.1858278477874964
-0.8312950337384277,-1.5710011446938643
-0.8323412738413101,-0.6273086367184016
-0.8333845565885921,-1.4395810951247132
-0.8344248782734471,-0.9810127945328402
-0.835462235199522,-0.8741294817865767
-0.8364966236810445,-1.2698043031451625
-0.8375280400427895,-1.7016781029882093
-0.8385564806200452,-1.9807147995649634
-0.8395819417587197,-1.4022053254305715
-0.840604419815307,-1.8321646463908108
-0.841623911156854,-1.1491127964671142
-0.8426404121610656,-1.2131712374917505
-0.8436539192162715,-1.0759019513484724
-0.8446644287213936,-1.4369869860936486
-0.8456719370860495,-1.4583214872834998
-0.8466764407305202,-1.6089242301789972
-0.8476779360857172,-2.8127091828590274
-0.8486764195932861,-1.1237417388092767
-0.8496718877055736,-1.9856368968511546
-0.850664336885595,-1.590760163592035
-0.8516537636071374,-2.210319576425774
-0.8526401643547266,-2.366661673976531
-0.8536235356235952,-1.933702646378659
-0.8546038739197843,-2.268363830831848
-0.8555811757601114,-2.2694256216807855
-0.8565554376721383,-0.9177365348312262
-0.8575266561942719,-0.8220445903466935
-0.8584948278757327,-1.1615522947160342
-0.8594599492765228,-1.6438974716773915
-0.8604220169675257,-0.8945774798734594
-0.8613810275304752,-2.1009987105741548
-0.8623369775579235,-1.4711309307629432
-0.8632898636533406,-1.6629694768770593
-0.8642396824310825,-1.4981081172521922
-0.865186430516361,-2.3113549321124074
-0.8661301045453409,-2.361733305256378
-0.8670707011651091,-1.747663372334093
-0.8680082170336442,-1.2288966195038267
-0.8689426488199138,-0.7546217348948678
-0.8698739932038427,-0.8926366294472596
-0.8708022468762837,-1.274024162067427
-0.8717274065391131,-2.4340099829826936
-0.8726494689052,-1.4751191811642939
-0.8735684306983772,0.20754070685935183
-0.8744842886535351,-1.3085849833109506
-0.8753970395165926,-2.353111895146565
-0.8763066800444667,-1.7883264884739203
-0.8772132070051669,-1.0348133027071245
-0.8781166171777652,-1.3332993161517648
-0.8790169073523671,-2.469167719652944
-0.8799140743302044,-2.3471744696273964
-0.8808081149236053,-0.9910873425438197
-0.8816990259559663,-2.334683150531586
-0.8825868042618435,-0.43718956120996255
-0.8834714466869239,-1.5152206434659141
-0.884352950087996,-2.8540623835113585
-0.885231311333042,-1.6340509241406482
-0.8861065273012078,-1.3560168819101883
-0.8869785948827751,-2.157425168104548
-0.8878475109792519,-1.058982168859364
-0.888713272503343,-1.454459709933797
-0.8895758763789228,-1.3394231374448053
-0.8904353195411241,-1.470961405086656
-0.8912915989363095,-1.6350875281225155
-0.8921447115220441,-0.3043541329287872
-0.8929946542671837,-1.699128956712182
-0.8938414241518464,-2.272718062320826
-0.8946850181673852,-0.6762936443562482
-0.8955254333164759,-0.9135493412882206
-0.8963626666130885,-0.3852493095930796
-0.8971967150824605,-1.870649776001906
-0.8980275757611831,-1.2094627169968386
-0.8988552456971739,-2.348152868952391
-0.8996797219496498,-0.9365652598828806
-0.9005010015892126,-0.7690023941064555
-0.9013190816978217,-1.6668306203744052
-0.9021339593687675,-1.4617967591959444
-0.9029456317067559,-0.6742511405009943
-0.9037540958278814,-1.59366140945804
-0.9045593488596008,-1.0606945415380777
-0.9053613879408169,-1.6222252261783183
-0.9061602102218514,-2.2012374834835398
-0.9069558128644196,-2.088958304444197
-0.9077481930417123,-1.8465762030308623
-0.9085373479383699,-2.1938978218367367
-0.9093232747504566,-1.7593673137708954
-0.910105970685542,-0.5627682175213713
-0.9108854329626748,-2.067366182263147
-0.911661658812358,-1.0153465048370889
-0.912434645476629,-1.6358270987603118
-0.9132043902090342,-0.9791327185391357
-0.9139708902746039,-0.9843537580209172
-0.9147341429499314,-0.13952407807595252
-0.9154941455231483,-2.067596703083643
-0.9162508952938998,-0.29111142462459993
-0.9170043895734225,-0.688148078238711
-0.9177546256845197,-1.342396547090405
-0.9185016009615379,-1.703544649590589
-0.9192453127504427,-1.284351811288519
-0.9199857584087955,-0.6043690258097854
-0.9207229353057285,-1.5745909178919488
-0.9214568408220216,-1.8632392855346875
-0.9221874723500783,-1.319881141705364
-0.9229148272939012,-1.4267342208946934
-0.9236389030691682,-1.2826516370308918
-0.9243596971032079,-1.117399287437402
-0.9250772068349767,-0.5037044767895332
