1.771745,2.6668725,2.5656724,3.1942153,1.7713301
1.7717831,2.9145315,2.7795417,3.4857924,1.7713543
1.7718066,3.1736305,2.9902909,3.8246188,1.7713691
1.7717811,2.9421005,2.7975626,3.5499961,1.7713528
1.7717713,2.9037097,2.7621698,3.5198343,1.7713467
1.7718012,3.1307728,2.9554055,3.7707171,1.7713656
1.771744,2.6911013,2.5857325,3.2303212,1.7713296
1.7717307,2.600296,2.508132,3.1070974,1.7713212
1.7717614,2.769791,2.6564565,3.3039806,1.7713406
1.7717621,2.801332,2.6805098,3.3604348,1.771341
1.7717521,2.7028775,2.5979426,3.2291322,1.7713346
1.7717804,2.921448,2.7807202,3.5242598,1.7713524
1.7717505,2.7455018,2.6300778,3.3130474,1.7713337
1.7717041,2.4812598,2.402866,2.964345,1.7713046
1.7717007,2.4588058,2.383736,2.9291573,1.7713023
1.7716734,2.3436162,2.2820787,2.776066,1.7712852
1.771668,2.3124068,2.2548494,2.729463,1.7712818
1.7717139,2.485728,2.4101396,2.9435046,1.7713107
1.7717515,2.684243,2.5827832,3.2009554,1.771334
1.7717339,2.6151094,2.520678,3.129348,1.7713231
1.7717093,2.5200393,2.4367743,3.013836,1.771308
1.771691,2.4353552,2.3629196,2.8977978,1.7712964
1.771677,2.3566926,2.294327,2.7869065,1.7712874
1.771632,2.2118165,2.1643698,2.59672,1.7712592
1.7716454,2.246864,2.1963077,2.6394231,1.7712677
1.7716583,2.2866204,2.2315803,2.696773,1.7712756
1.771616,2.185039,2.1406114,2.5564852,1.7712495
1.7715874,2.112759,2.0751033,2.4573605,1.7712315
1.771609,2.1589684,2.1173456,2.516208,1.7712451
1.7715734,2.081401,2.0467646,2.41164,1.7712228
1.771565,2.0614362,2.0285232,2.3837826,1.7712175
1.7715443,2.0321636,2.0019195,2.3432117,1.7712048
1.7715522,2.044054,2.012874,2.3577528,1.7712097
1.7715399,2.0180511,1.9890003,2.3218257,1.771202
1.7715311,2.0051107,1.9770781,2.3051567,1.7711967
1.771519,1.9850345,1.9586588,2.2769346,1.7711891
1.7715558,2.0426471,2.011167,2.3599873,1.7712119
1.7715241,1.9945291,1.9674045,2.2905903,1.7711923
1.7714949,1.954216,1.9306834,2.2310174,1.7711742
1.771489,1.9462245,1.9233518,2.2193954,1.7711706
1.7714878,1.9433329,1.9207041,2.2146225,1.7711699
1.7714633,1.9098074,1.88979,2.1671348,1.7711546
1.7714547,1.9013608,1.8821186,2.1544344,1.7711494
1.771441,1.8886795,1.870716,2.1337345,1.7711409
1.7714173,1.867474,1.85169,2.097772,1.7711265
1.77138,1.8378326,1.8252113,2.0458186,1.7711037
1.7713895,1.8453339,1.8320668,2.056091,1.7711097
1.7714319,1.8896737,1.8731945,2.1159625,1.7711358
1.7714657,1.9258361,1.9061387,2.1709323,1.7711564
1.7714789,1.9381284,1.9167457,2.1970909,1.7711644
1.7715187,1.9833704,1.9570563,2.2754722,1.7711889
1.7714959,1.9568781,1.9331443,2.2347984,1.771175
1.7714593,1.9118805,1.8921596,2.1664438,1.7711524
1.7714598,1.9104875,1.8908839,2.1632154,1.7711527
1.7714733,1.9256175,1.9047146,2.1853678,1.771161
1.7714313,1.8835996,1.866739,2.1183975,1.7711353
1.7714679,1.9242432,1.9040418,2.1769054,1.7711576
1.771458,1.9139689,1.8946099,2.1631808,1.7711515
1.7714362,1.8902006,1.8729068,2.127195,1.7711383
1.7714677,1.9287378,1.908832,2.1756773,1.7711576
1.7715174,1.9907364,1.9651314,2.2699387,1.7711883
1.7714826,1.9460331,1.9243021,2.2059975,1.7711669
1.7714695,1.9322876,1.9117051,2.1874692,1.7711588
1.7714888,1.9535136,1.9307848,2.2216005,1.7711706
1.771472,1.9271786,1.9064078,2.185154,1.7711601
1.7714504,1.8986988,1.8800535,2.1455338,1.7711468
1.7714623,1.9107962,1.8909105,2.166209,1.771154
1.7714761,1.9247034,1.9032542,2.1916263,1.7711625
1.7714696,1.9166882,1.8959483,2.1792386,1.7711585
1.7715392,2.0268543,1.9990258,2.3119683,1.7712018
1.7715226,2.0050566,1.9788257,2.286159,1.7711917
1.7715572,2.0625787,2.0314057,2.36525,1.771213
1.771595,2.1363332,2.098327,2.4681118,1.7712365
1.7715971,2.1424751,2.1029806,2.4872859,1.7712377
1.7715445,2.0318801,2.0018854,2.3393579,1.771205
1.7715771,2.0874662,2.0520406,2.4226806,1.771225
1.7715931,2.1184785,2.080761,2.4589572,1.771235
1.771574,2.0787513,2.0443819,2.4069684,1.7712233
1.7715851,2.1008658,2.064298,2.4399593,1.77123
1.7716267,2.1944275,2.1490262,2.5689106,1.7712561
1.7716448,2.2437027,2.1935754,2.6337092,1.7712674
1.7716709,2.3218286,2.2645652,2.728333,1.7712837
1.7716573,2.2936578,2.2381861,2.7039804,1.7712752
1.7716385,2.2464118,2.1955075,2.6432593,1.7712636
1.7716353,2.229551,2.1807184,2.6158123,1.7712613
1.7716249,2.197661,2.152019,2.572061,1.7712548
1.7716475,2.2515287,2.2021785,2.6280105,1.7712692
1.7716483,2.2609155,2.2094638,2.6531363,1.7712696
1.7716496,2.2699406,2.2166374,2.6747875,1.7712703
1.7716662,2.3180478,2.2602818,2.732293,1.7712809
1.7716872,2.3907099,2.3250697,2.8268425,1.7712939
1.7716727,2.33075,2.2716768,2.7487876,1.7712848
1.7717187,2.5117197,2.432508,2.9805992,1.7713137
1.7717059,2.4799306,2.4024487,2.9584398,1.7713056
1.7717274,2.5705187,2.4833007,3.0615594,1.7713192
1.7717159,2.520848,2.4391234,3.002701,1.7713119
1.7717249,2.5649476,2.4776523,3.0585246,1.7713177
1.7717204,2.5285015,2.4464471,3.0075202,1.7713146
1.7717366,2.6241128,2.5274687,3.1495457,1.7713248
1.7717092,2.4847484,2.4062002,2.9685383,1.7713076
1.7717266,2.5633724,2.4754171,3.0667584,1.7713186
1.7717288,2.5700872,2.4815235,3.073448,1.7713199
1.7717516,2.6846445,2.5826173,3.2066007,1.7713344
1.7717711,2.8226323,2.700024,3.3843243,1.7713466
1.771791,3.0127523,2.8563523,3.6417255,1.7713592
1.7717531,2.763881,2.6456273,3.3376603,1.7713354
1.7717698,2.862876,2.7316837,3.4458365,1.7713459
1.7717516,2.7209718,2.6115918,3.2651443,1.7713344
1.7716968,2.454619,2.3804886,2.9204617,1.7713
1.7717172,2.522875,2.4431336,2.9862423,1.7713128
1.7717209,2.5547814,2.4691126,3.0418687,1.7713151
1.7717003,2.4502456,2.377501,2.906552,1.7713022
1.7716709,2.3429532,2.2820644,2.7688136,1.7712837
1.7716982,2.4449658,2.3718655,2.908578,1.7713008
1.7716762,2.3443344,2.2830431,2.7746854,1.771287
1.7716576,2.288851,2.2332242,2.7036312,1.7712753
1.7716596,2.2906928,2.2351894,2.7026181,1.7712765
1.7716907,2.3971493,2.3303583,2.84083,1.771296
1.7716861,2.3792286,2.3142955,2.818683,1.771293
1.7716457,2.261751,2.2094028,2.662955,1.771268
1.7716458,2.26266,2.2099822,2.6655576,1.7712681
1.7716012,2.151442,2.1102183,2.5102417,1.7712402
1.7715977,2.1315503,2.0925808,2.4779139,1.7712379
1.7715917,2.114349,2.076912,2.454317,1.771234
1.7716248,2.1912806,2.1466782,2.5586593,1.7712548
1.7716235,2.1893394,2.1446335,2.5592077,1.7712538
1.7716466,2.2510245,2.1992238,2.6537402,1.7712684
1.771635,2.2178745,2.169437,2.6087554,1.7712612
1.7716726,2.329008,2.2703774,2.7448995,1.7712847
1.7716581,2.2862659,2.2316525,2.6928926,1.7712756
1.7716507,2.269187,2.2158713,2.674627,1.771271
1.7716254,2.204339,2.1575546,2.5872123,1.7712553
1.7716324,2.219957,2.1718113,2.6055903,1.7712595
1.7715751,2.083526,2.0483055,2.4195185,1.7712238
1.7716484,2.2673662,2.2186706,2.6278627,1.77127
1.7716547,2.2918334,2.2396338,2.6687527,1.771274
1.7716228,2.2222435,2.1765127,2.582635,1.7712541
1.771588,2.1403039,2.1021798,2.4732625,1.7712325
1.7715744,2.1139,2.0778377,2.4406052,1.7712239
1.7714875,1.9466901,1.9239237,2.2188928,1.7711695
1.7714528,1.8992157,1.8801533,2.1513412,1.7711482
1.7715117,1.9820517,1.9574033,2.2555704,1.7711848
1.7715045,1.9723433,1.9482571,2.2452006,1.7711803
1.7715179,1.9908102,1.9649379,2.2738345,1.7711884
1.7715492,2.0378041,2.0074146,2.3455734,1.7712078
1.7715856,2.1034698,2.066903,2.4407396,1.7712305
1.7715518,2.0370421,2.006138,2.3512845,1.7712095
1.77157,2.0688608,2.0348566,2.399365,1.7712206
1.7715646,2.0598888,2.0265875,2.3881834,1.7712172
1.7715524,2.0377605,2.006437,2.3567772,1.7712096
1.7715477,2.026815,1.996523,2.339811,1.7712067
1.7715353,2.0089192,1.9801731,2.315298,1.7711991
1.7714889,1.9491476,1.9262297,2.2220385,1.7711706
1.7714516,1.9081994,1.889271,2.156276,1.7711477
1.7714494,1.9032031,1.8846407,2.1482296,1.7711463
1.7714429,1.8924515,1.8745966,2.1331785,1.7711422
1.7714444,1.8935574,1.8755399,2.135452,1.7711432
1.7714955,1.9553306,1.9322903,2.2237809,1.7711746
1.771494,1.9527893,1.929509,2.227094,1.7711736
1.7715092,1.9732686,1.9482709,2.2558577,1.7711831
1.7715065,1.9692539,1.9444978,2.2513032,1.7711813
1.771542,2.0241811,1.9950148,2.3256366,1.7712035
1.7715212,1.9904283,1.9639657,2.2801743,1.7711906
1.7715155,1.9831823,1.9570752,2.274198,1.7711871
1.7715284,2.0016336,1.9741563,2.2971454,1.7711949
1.7715142,1.9824724,1.9566343,2.270509,1.7711862
1.7715073,1.9685048,1.943767,2.2502794,1.771182
1.7715024,1.9619682,1.9377035,2.2420926,1.7711788
1.7714881,1.9460795,1.9232699,2.2189167,1.77117
1.7714523,1.9022684,1.8832537,2.1530807,1.7711481
1.7714878,1.9465506,1.9242221,2.2123868,1.7711699
1.7715051,1.9704658,1.946374,2.2430544,1.7711807
1.7714834,1.9451672,1.9232994,2.2070792,1.7711674
1.7714908,1.952837,1.9299184,2.223091,1.7711719
1.7714587,1.9245194,1.9049734,2.1725297,1.7711523
1.7714591,1.9198915,1.9006023,2.1651723,1.7711524
1.7714521,1.9072431,1.8886979,2.1488116,1.7711478
1.7714883,1.9509835,1.9287419,2.212487,1.7711704
1.7714565,1.9189773,1.899956,2.162015,1.7711507
1.7715037,1.9707799,1.9464676,2.2471638,1.7711798
1.7715228,1.9984803,1.9720533,2.2829947,1.7711915
1.7715449,2.034237,2.0047998,2.332175,1.7712053
1.7715088,1.9825453,1.9576648,2.2592902,1.771183
1.7715305,2.0077937,1.9796479,2.3084304,1.7711962
1.7715304,2.0055304,1.9776049,2.3041785,1.771196
1.7715257,1.9958923,1.9687728,2.2900357,1.7711933
1.7715164,1.9797965,1.9539378,2.2679265,1.7711874
1.7715392,2.012377,1.9832696,2.320163,1.7712016
1.7715713,2.0692556,2.035461,2.3966072,1.7712215
1.7715918,2.110641,2.0732234,2.452716,1.7712343
1.771614,2.1608706,2.118827,2.521176,1.7712479
1.7716112,2.158447,2.116125,2.5242944,1.7712463
1.7716249,2.1920574,2.1462965,2.5722792,1.7712548
1.7716395,2.227942,2.17914,2.615389,1.771264
1.7716308,2.206613,2.159705,2.588991,1.7712586
1.7716244,2.1892338,2.1439874,2.5656466,1.7712545
1.771613,2.1666386,2.1232822,2.5385458,1.7712475
1.7716438,2.2442415,2.1944087,2.631257,1.7712666
1.7716403,2.2320783,2.1833913,2.6152956,1.7712643
1.7716496,2.2607222,2.208852,2.6565897,1.7712703
1.7716665,2.3137476,2.256379,2.7268312,1.771281
1.7716982,2.4289234,2.357804,2.888821,1.7713007
1.7717023,2.439356,2.3675745,2.8979266,1.7713032
1.771697,2.4268234,2.3556888,2.8887699,1.7712998
1.7716668,2.3314729,2.270947,2.7636497,1.7712811
1.7716997,2.44175,2.37105,2.887825,1.7713017
1.7717116,2.4901018,2.413984,2.9466605,1.7713091
1.7716676,2.3355167,2.276362,2.7510188,1.7712818
1.7716999,2.452017,2.3809228,2.89118,1.7713021
1.7717261,2.5792823,2.490447,3.0727742,1.7713184
1.7716872,2.4019651,2.3345113,2.8463597,1.7712939
1.7716541,2.2858605,2.2310197,2.6937983,1.7712731
1.7717288,2.5729113,2.4876542,3.0461388,1.7713201
1.7717192,2.5262604,2.4460788,2.9909368,1.771314
1.7717333,2.5984528,2.5090806,3.0818913,1.7713228
1.7717489,2.7048898,2.5987234,3.234521,1.7713327
1.7717434,2.7066705,2.5966506,3.2632122,1.7713294
1.7717323,2.594189,2.502726,3.102192,1.7713221
1.7717268,2.5697048,2.480973,3.0737016,1.7713187
1.7716942,2.4260507,2.3549068,2.88785,1.7712982
1.7716705,2.337399,2.2763634,2.7697163,1.7712834
1.7716779,2.3613973,2.2977464,2.800706,1.7712879
1.7716424,2.2412307,2.1904528,2.6403003,1.7712657
1.7716541,2.2693484,2.2164881,2.6699634,1.7712731
1.7716753,2.338221,2.2782314,2.7602866,1.7712864
1.771711,2.4763324,2.401124,2.9371912,1.7713089
1.7717178,2.514201,2.4336338,2.9923408,1.7713131
1.7717383,2.6273465,2.5304203,3.1535437,1.7713258
1.7717279,2.578429,2.4875755,3.0934196,1.7713194
1.7716973,2.4484267,2.3738606,2.923375,1.7713001
1.7717043,2.4579117,2.3840222,2.9209962,1.7713047
1.7716773,2.3600984,2.2970278,2.7960188,1.7712878
1.7716913,2.403225,2.33641,2.8423033,1.7712964
1.7716542,2.2900968,2.2352645,2.696159,1.7712734
1.7716317,2.2325282,2.1834104,2.6201835,1.7712594
1.77159,2.119478,2.0811713,2.4670348,1.7712331
1.7715963,2.1304708,2.0913112,2.479541,1.7712373
1.7715524,2.0361214,2.0050473,2.3529906,1.7712096
1.7715623,2.0536404,2.0210414,2.3772397,1.7712159
1.7715514,2.0366635,2.0054958,2.3546913,1.7712091
1.7715783,2.0863943,2.051282,2.4183326,1.7712258
1.7715412,2.0235043,1.9940642,2.329861,1.7712029
1.7715524,2.0416796,2.0105941,2.3556497,1.7712097
1.771505,1.9757884,1.9510728,2.2555313,1.7711805
1.771535,2.0216386,1.9933602,2.3152907,1.7711992
1.7715313,2.0105224,1.9830289,2.3003707,1.7711968
1.7715219,1.9979564,1.9712943,2.2866604,1.7711911
1.7715093,1.9775676,1.9524989,2.2588713,1.7711831
1.7715356,2.0124052,1.9836323,2.3169615,1.7711992
1.7714813,1.940248,1.9182583,2.2068906,1.771166
1.7714484,1.8992714,1.880694,2.146487,1.7711456
1.771499,1.9667978,1.9434761,2.233507,1.771177
1.771481,1.9442894,1.9227834,2.20273,1.771166
1.7714636,1.9217849,1.9020004,2.17171,1.7711554
1.7714933,1.954911,1.931827,2.225484,1.7711734
1.7715093,1.974642,1.9495058,2.2582836,1.7711831
1.7714596,1.9092971,1.8896512,2.1634123,1.7711524
1.7714652,1.9150939,1.8948363,2.1733465,1.7711558
1.7714984,1.958076,1.9344691,2.232285,1.7711766
1.7715014,1.9612769,1.9373429,2.2372901,1.7711781
1.7714932,1.9505157,1.9274033,2.2231019,1.7711732
1.7715155,1.9783394,1.9523937,2.2690144,1.771187
1.7714695,1.9349331,1.9142387,2.1903832,1.7711588
1.7714478,1.9045659,1.8861682,2.1474335,1.7711453
1.7714574,1.9139124,1.8947744,2.1594393,1.7711513
1.7714238,1.8835621,1.8675742,2.10918,1.7711307
1.7713888,1.8512559,1.838194,2.058602,1.7711095
1.7714088,1.8640269,1.8491616,2.085488,1.7711214
1.77142,1.8740048,1.8582628,2.099948,1.7711284
1.7714053,1.8576828,1.8431184,2.0769985,1.7711194
1.7714287,1.876734,1.8600687,2.1112514,1.7711335
1.7714516,1.8972439,1.8783708,2.1475158,1.7711474
1.7714864,1.939397,1.9171423,2.207316,1.7711691
1.7714771,1.9285353,1.9071736,2.1923256,1.7711632
1.7714689,1.9199812,1.8993424,2.1805286,1.7711582
1.7714832,1.9369555,1.9148746,2.205016,1.7711669
1.7714653,1.9176741,1.8974055,2.1752632,1.7711562
1.7714752,1.928388,1.9073952,2.1876004,1.7711622
1.7714868,1.9421808,1.919861,2.2097068,1.7711693
1.7714993,1.9570293,1.9331363,2.2353003,1.7711769
1.7714666,1.9205363,1.9001539,2.1781433,1.7711568
1.7714727,1.9263612,1.9052525,2.1893768,1.7711606
1.7714581,1.9063286,1.8868188,2.159978,1.7711514
1.7714909,1.9498968,1.927373,2.215465,1.7711719
1.7714916,1.9503171,1.927592,2.2181916,1.7711722
1.7715226,1.9900825,1.9634326,2.2820115,1.7711912
1.7715417,2.0191743,1.9897832,2.3262725,1.7712032
1.7715614,2.0522811,2.0197752,2.3755648,1.7712154
1.7715436,2.0204492,1.99068,2.3313365,1.7712042
1.7715546,2.039089,2.007569,2.3592079,1.771211
1.7715465,2.0255988,1.9952494,2.340478,1.771206
1.7715374,2.0106432,1.9816178,2.31897,1.7712003
1.7715484,2.0282183,1.9979318,2.3402195,1.7712071
1.7715646,2.0569894,2.0242,2.3803697,1.7712172
1.7715724,2.071619,2.037513,2.400992,1.7712221
1.7715858,2.098314,2.061616,2.4404824,1.7712305
1.7716155,2.1636438,2.120909,2.5301278,1.7712488
1.77159,2.1121306,2.0742087,2.460227,1.771233
1.7716018,2.1364334,2.096495,2.49048,1.7712404
1.7716473,2.2535408,2.2037034,2.6337469,1.7712691
1.7716388,2.236331,2.1874568,2.6187916,1.7712637
1.771615,2.1768708,2.1335328,2.541351,1.7712488
1.7716534,2.2785943,2.2249312,2.680198,1.7712727
1.7716479,2.2632072,2.2109013,2.6615982,1.7712693
1.7716109,2.1576617,2.115525,2.521892,1.7712462
1.7716237,2.188917,2.143786,2.5642147,1.7712543
1.7716564,2.2783582,2.2244859,2.6825702,1.7712744
1.771691,2.3914647,2.3273551,2.8140903,1.7712963
1.7716955,2.4199815,2.3513517,2.8629441,1.7712991
1.7717404,2.6304183,2.535403,3.1384768,1.7713271
1.7717706,2.8309433,2.706299,3.399378,1.7713463
1.7717865,2.969547,2.8217142,3.5780776,1.7713562
1.7717763,2.8847935,2.7503889,3.4752066,1.7713498
1.7717694,2.8730812,2.736821,3.4831934,1.7713455
1.7717409,2.674868,2.5696106,3.2241304,1.7713276
1.7717545,2.72357,2.614754,3.264411,1.7713363
1.7717545,2.7144594,2.6074026,3.249725,1.7713362
1.7717196,2.5432475,2.4580321,3.0384912,1.7713141
1.7717452,2.6743183,2.5726578,3.1980739,1.7713304
1.7717671,2.8228734,2.6990693,3.3885558,1.7713442
1.7717315,2.6044934,2.5112195,3.1169865,1.7713218
1.7717053,2.4768739,2.399786,2.9519942,1.7713052
1.7717392,2.640991,2.543088,3.1619415,1.7713265
1.7716974,2.4437275,2.3707597,2.90855,1.7713003
1.7716848,2.380509,2.3153412,2.8211105,1.7712922
1.7716734,2.3457832,2.2840605,2.7786863,1.7712853
1.7716695,2.3329046,2.272481,2.762161,1.7712829
1.7716633,2.298383,2.2423005,2.7107365,1.7712789
1.7716712,2.3274124,2.2677617,2.7542224,1.7712837
1.7716895,2.3881319,2.3226953,2.8261032,1.7712953
1.7717206,2.520165,2.4392343,2.998039,1.7713149
1.7717466,2.6623893,2.5623744,3.185599,1.7713313
1.7717073,2.494511,2.415331,2.9758024,1.7713066
1.7716743,2.377333,2.3120136,2.8194306,1.771286
1.7716488,2.2785776,2.2244928,2.6833053,1.7712699
1.7716479,2.260832,2.2093942,2.6518185,1.7712693
1.7715958,2.1265526,2.0878036,2.4745324,1.7712368
1.771595,2.1252847,2.0864482,2.4747627,1.7712362
1.7716297,2.2078528,2.1616015,2.5820773,1.771258
1.7715893,2.1233451,2.0853698,2.46539,1.7712327
1.7715452,2.033549,2.0033865,2.3427525,1.7712053
1.7715343,2.016476,1.9877311,2.3193567,1.7711986
1.7715417,2.02616,1.9967259,2.3302512,1.7712032
1.7715274,1.996008,1.9688652,2.2898066,1.7711942
1.7715287,1.9984382,1.9708188,2.297245,1.771195
1.7715296,1.9998142,1.9719398,2.3010888,1.7711954
1.7715571,2.0454464,2.013727,2.3639252,1.7712127
1.7715107,1.9799312,1.9545348,2.2648585,1.771184
1.7715245,1.9993676,1.9725981,2.2879899,1.7711927
1.7715212,1.9945441,1.9679811,2.2837648,1.7711906
1.7715249,1.9991897,1.9720988,2.291629,1.7711929
1.7714819,1.9402186,1.9182904,2.205594,1.7711662
1.7714813,1.9387625,1.9166846,2.2071373,1.771166
1.7714491,1.897393,1.8786861,2.1466584,1.7711459
1.7714543,1.9023333,1.8832473,2.1528275,1.7711492
1.7714572,1.9046006,1.885331,2.1553996,1.7711508
1.7714565,1.9038715,1.8845391,2.1565437,1.7711505
1.7714378,1.8875608,1.869951,2.1293032,1.7711393
1.7714275,1.8779125,1.8612398,2.113589,1.7711327
