,deniosed_signal,model_output,ground_truth
68,3.7649584339469966,3.8233304023742676,4.09517294753398
69,4.54561346300579,3.8398594856262207,4.070223514111749
70,3.7559426970516565,3.867091178894043,4.048943483704846
71,4.517986187600328,3.8792810440063477,4.031416838871369
72,3.1197458527811537,4.040625095367432,4.017712749271311
73,4.448776540040505,3.9222359657287598,4.0078852986855225
74,4.377662688744939,4.054802894592285,4.001973271571728
75,3.403763090760725,4.052509307861328,4.0
76,2.543736487322781,3.9652719497680664,4.001973271571728
77,3.673691935847948,3.749485969543457,4.0078852986855225
78,3.6097874413648947,3.778437614440918,4.017712749271311
79,4.20152531276158,3.662848949432373,4.031416838871369
80,3.5787409000158856,3.6883230209350586,4.048943483704846
81,5.110373955052189,3.690214157104492,4.070223514111749
82,3.322347045241192,4.107329368591309,4.09517294753398
83,3.981186590981382,4.012320518493652,4.1236933199561365
84,2.8102147447970602,4.035233497619629,4.155672074497985
85,4.920990162983288,3.86073637008667,4.1909830056250525
86,4.0334071477989335,4.164178371429443,4.22948675722421
87,3.5345164190912355,3.9654550552368164,4.271031372578588
88,4.101561207481774,3.9351296424865723,4.315452894071311
89,4.566672642249373,3.9572677612304688,4.362576010251311
90,4.009384119402346,4.159838676452637,4.412214747707527
91,3.9183184936799105,3.9936423301696777,4.4641732050210035
92,5.306582618758956,3.962582588195801,4.518246325898285
93,4.661828582142721,4.376153469085693,4.574220708434928
94,4.942658520366286,4.46751594543457,4.631875447315322
95,5.359722232832909,4.567278861999512,4.6909830056250525
96,6.0449508598294575,4.830843448638916,4.751310112835145
97,4.117577693827549,5.213123798370361,4.812618685414275
98,5.087463335462783,4.994997978210449,4.874666766435696
99,4.9958980666309385,5.0469818115234375,4.9372094804706865
100,5.338270070421721,5.039396286010742,5.0
101,5.546393063867174,5.0548858642578125,5.062790519529313
102,4.4129101462008045,5.009050369262695,5.125333233564304
103,5.395919757297943,4.971190929412842,5.187381314585724
104,5.43005021037937,5.047908782958984,5.248689887164855
105,5.681585729638497,5.131051540374756,5.3090169943749475
106,5.948209733064385,5.217090606689453,5.368124552684678
107,6.254466513552693,5.321685314178467,5.425779291565073
108,5.604032375340309,5.537657737731934,5.481753674101716
109,5.173094970675648,5.543633460998535,5.5358267949789965
110,6.001900165524028,5.490482330322266,5.587785252292473
111,6.131885831103184,5.53695011138916,5.63742398974869
112,5.861146005035097,5.571459770202637,5.684547105928689
113,4.890213625609705,5.53635835647583,5.728968627421411
114,4.687649896383854,5.429943084716797,5.770513242775789
115,5.166547460583232,5.3320112228393555,5.809016994374947
116,6.563326965527915,5.200940132141113,5.844327925502014
117,6.266509658378359,5.375581741333008,5.8763066800438635
118,6.799258472208249,5.476322174072266,5.904827052466019
119,5.991533807530432,5.680962085723877,5.929776485888251
120,5.265497927048067,5.733675003051758,5.951056516295154
121,5.887790334974523,5.712442398071289,5.968583161128631
122,6.03437016044083,5.659531593322754,5.982287250728689
123,6.1181959756789555,5.642391681671143,5.9921147013144775
124,6.012453889471122,5.588833808898926,5.998026728428272
125,6.856506893733402,5.596897602081299,6.0
126,5.257081165297884,5.733722686767578,5.998026728428272
127,6.391324726658753,5.675952911376953,5.9921147013144775
128,6.759011514762338,5.7097954750061035,5.982287250728689
129,5.12136975887575,5.759571075439453,5.968583161128631
130,6.337007741996391,5.6923828125,5.951056516295154
131,6.051535196326656,5.6643524169921875,5.929776485888252
132,6.272341021124533,5.707748889923096,5.904827052466019
133,6.415231444289042,5.704493045806885,5.8763066800438635
134,6.254782989409065,5.691534042358398,5.844327925502015
135,5.208698808687355,5.747419357299805,5.8090169943749475
136,6.4153573165671025,5.659255027770996,5.770513242775788
137,5.829417735188238,5.6973958015441895,5.728968627421411
138,5.032856810367795,5.659398078918457,5.68454710592869
139,4.984424116640984,5.511337757110596,5.637423989748691
140,5.522987844263267,5.3354034423828125,5.587785252292473
141,4.689016510777547,5.370866775512695,5.535826794978997
142,5.044330341176375,5.081007957458496,5.481753674101716
143,4.746066137403088,4.945114612579346,5.425779291565074
144,5.897657291440743,4.876253128051758,5.368124552684678
145,4.724591299908673,5.116785049438477,5.3090169943749475
146,4.945893324016329,4.963712692260742,5.248689887164855
147,3.5432910645859317,4.982883453369141,5.187381314585726
148,4.169150702109331,4.713421821594238,5.125333233564304
149,4.386542498548007,4.579965114593506,5.0627905195293135
150,3.054037190813554,4.257695198059082,5.0
151,4.671438529434926,3.9952445030212402,4.937209480470687
152,5.222311388717347,4.013608455657959,4.874666766435697
153,4.508719278285546,4.389428615570068,4.812618685414275
154,5.315190025023762,4.432632923126221,4.751310112835145
155,5.494457069633511,4.67630672454834,4.6909830056250525
156,3.239710669841178,4.992323875427246,4.6318754473153225
157,4.913410431316023,4.753482341766357,4.574220708434927
158,3.625580818173569,4.712338924407959,4.518246325898285
159,4.051697016356105,4.524758815765381,4.4641732050210035
160,3.619577374151122,4.266793251037598,4.4122147477075275
161,4.266537109298018,3.8987278938293457,4.36257601025131
162,3.2378585762953143,4.0214056968688965,4.315452894071311
163,4.014123697127837,3.7520599365234375,4.271031372578589
164,3.8218957481748954,3.8107357025146484,4.229486757224212
165,4.1105307262052815,3.780430793762207,4.1909830056250525
166,4.558107149049097,3.856499671936035,4.155672074497986
167,4.63103365940763,3.9682369232177734,4.123693319956137
168,3.2683339957644075,4.1753082275390625,4.095172947533981
169,3.6369691557231,4.035965919494629,4.070223514111749
170,2.7860893444968524,3.9769463539123535,4.048943483704846
171,4.256034927682705,3.8203272819519043,4.031416838871369
172,3.2786970396664588,3.8148279190063477,4.017712749271311
173,3.2381022484634494,3.621431350708008,4.0078852986855225
174,4.391932740396152,3.5992259979248047,4.001973271571728
175,3.148714921240013,3.769343376159668,4.0
176,3.42998439482988,3.73409366607666,4.001973271571728
177,2.6793554425720822,3.6258535385131836,4.0078852986855225
178,4.566709387875937,3.5766706466674805,4.017712749271311
179,2.4983187331866112,3.8282737731933594,4.031416838871369
180,3.695913469445282,3.6444802284240723,4.048943483704846
181,4.692157869584797,3.6882381439208984,4.070223514111748
182,3.6894236238129454,3.952815055847168,4.095172947533981
183,3.0239111722885146,3.9626011848449707,4.1236933199561365
184,4.150743116028346,3.744992256164551,4.155672074497985
185,4.42825708319877,3.868699550628662,4.1909830056250525
186,3.688731825150459,4.008344650268555,4.229486757224212
187,4.219481942859904,3.838212013244629,4.271031372578589
188,4.965481465665476,3.926772117614746,4.31545289407131
189,5.016190647624539,4.251447677612305,4.362576010251309
190,4.882510182072546,4.459285736083984,4.412214747707527
191,4.8253482680528,4.5607218742370605,4.464173205021003
192,3.5448000963323403,4.700342178344727,4.518246325898284
193,5.186982111645715,4.538650035858154,4.574220708434926
194,5.434592044046177,4.643365859985352,4.631875447315322
195,5.2765743122546205,4.798195838928223,4.690983005625052
196,5.857485002762878,4.899188995361328,4.751310112835144
197,3.7941216278539796,5.142669677734375,4.812618685414274
198,5.3691419152790285,5.0463433265686035,4.874666766435696
199,5.303921861948373,5.094809055328369,4.9372094804706865
200,5.466772317613492,5.086262226104736,4.999999999999999
201,5.24788591607219,5.138383865356445,5.062790519529311
202,4.636794926226519,5.046014785766602,5.125333233564303
203,6.190848421563177,5.065955638885498,5.187381314585723
204,4.138019946729042,5.284524917602539,5.248689887164855
205,5.735060237340451,5.079042911529541,5.309016994374945
206,6.251400299554206,5.173811912536621,5.3681245526846775
207,4.83629399610198,5.388838768005371,5.425779291565071
208,5.829514851098514,5.35605525970459,5.481753674101715
209,5.108172258801862,5.334707260131836,5.535826794978995
210,5.956185758363004,5.378170490264893,5.5877852522924725
211,6.750469166057977,5.432004928588867,5.637423989748689
212,6.5215375744729585,5.561760902404785,5.684547105928689
213,6.913379768291206,5.6991095542907715,5.728968627421411
214,5.599431967613625,5.773989677429199,5.770513242775789
215,5.633937355219075,5.774188041687012,5.8090169943749475
216,4.952835608969968,5.748249053955078,5.844327925502015
217,5.7658258695574025,5.600605487823486,5.876306680043863
218,5.689899720106293,5.522891998291016,5.90482705246602
219,6.2612304487652155,5.370161056518555,5.929776485888251
220,6.355576342876963,5.493114471435547,5.951056516295154
221,6.085832815915331,5.594371795654297,5.968583161128631
222,5.825562483477986,5.67128849029541,5.982287250728689
223,7.6747779857860206,5.666633129119873,5.9921147013144775
224,5.73796634105655,5.803226470947266,5.998026728428272
225,7.015679994250327,5.779995918273926,6.0
226,5.859711411147449,5.809576034545898,5.998026728428272
227,6.116734487659562,5.798134803771973,5.9921147013144775
228,6.079627491494129,5.801393508911133,5.982287250728689
229,5.987531626974981,5.718067646026611,5.968583161128631
230,6.408456490846256,5.724915981292725,5.9510565162951545
231,5.480951809757811,5.691193580627441,5.929776485888252
232,6.204564243158239,5.647290229797363,5.90482705246602
233,6.422942965658993,5.661520957946777,5.8763066800438635
234,5.591688326383821,5.698026180267334,5.844327925502016
235,6.360397226142361,5.65688419342041,5.8090169943749475
236,4.964568690756464,5.666742324829102,5.77051324277579
237,4.846646287969479,5.596737861633301,5.728968627421411
238,6.282762118929224,5.430440902709961,5.68454710592869
239,4.967241487611181,5.4584174156188965,5.63742398974869
240,5.703946635487209,5.3565568923950195,5.587785252292473
241,5.1741829973813145,5.28305721282959,5.535826794978996
242,4.334917769610734,5.284679889678955,5.481753674101716
243,5.502220470565776,5.1630401611328125,5.425779291565073
244,5.0184421967322965,5.055367469787598,5.368124552684678
245,6.067574233321757,5.04766845703125,5.309016994374947
246,5.213461044575395,5.198137283325195,5.248689887164856
247,5.018988728525482,5.192971229553223,5.187381314585724
248,4.557157706942073,5.229923248291016,5.125333233564304
249,4.042237788373216,5.055025577545166,5.062790519529312
250,4.734896039913152,4.858433246612549,5.000000000000001
251,4.857887313668746,4.587362289428711,4.937209480470689
252,4.334440008061499,4.543500900268555,4.874666766435697
253,3.892801933736311,4.4038214683532715,4.812618685414277
254,4.395865118386055,4.260623455047607,4.751310112835146
255,5.175679029607703,4.306209087371826,4.690983005625055
256,5.012402702962971,4.478670597076416,4.631875447315322
257,4.435613453021029,4.553875923156738,4.57422070843493
258,4.21653291237366,4.539891242980957,4.518246325898285
259,4.896111483374107,4.52686071395874,4.4641732050210035
260,3.011482876489923,4.6277174949646,4.4122147477075275
261,4.786421974070165,4.271916389465332,4.362576010251311
262,4.294627951732402,4.281092166900635,4.315452894071313
263,4.073506598419961,4.251010894775391,4.27103137257859
264,3.675731514839308,4.2038702964782715,4.22948675722421
265,4.0379228538729155,3.978358268737793,4.190983005625054
266,5.34497623205314,4.045191287994385,4.155672074497985
267,4.5174366387081974,4.312891006469727,4.1236933199561365
268,4.1615981136629925,4.351860523223877,4.09517294753398
269,4.639458729715887,4.3284125328063965,4.070223514111749
270,4.53964266104346,4.459411144256592,4.048943483704846
271,4.499119844741333,4.5155253410339355,4.031416838871369
272,2.723077399856632,4.353512763977051,4.017712749271311
273,3.6449552366773235,4.1122870445251465,4.0078852986855225
274,4.028958616482278,4.011323928833008,4.001973271571728
275,3.5933899662367037,3.9173922538757324,4.0
276,3.2596716865957847,3.768489360809326,4.001973271571728
277,4.5513314426624865,3.599830150604248,4.0078852986855225
278,3.4287616677380974,3.8499698638916016,4.01771274927131
279,3.5932762936834366,3.7960925102233887,4.031416838871369
280,4.33802326550936,3.7323126792907715,4.048943483704846
281,5.313747701625214,3.8732118606567383,4.070223514111748
282,4.043349576060168,4.323246955871582,4.09517294753398
283,3.8137855529344202,4.214529514312744,4.123693319956136
284,4.235978798334467,4.193540573120117,4.155672074497984
285,3.1598402487593633,4.25044584274292,4.190983005625053
286,4.127628530915546,4.058281898498535,4.229486757224209
287,3.4293007353909872,3.845418930053711,4.271031372578589
288,4.818278197037429,3.7521848678588867,4.315452894071312
289,4.264161006011853,4.013256549835205,4.36257601025131
290,3.7705114922696734,4.031449317932129,4.412214747707527
291,4.419579760847399,4.035312175750732,4.464173205021003
292,4.823380547784649,4.104685306549072,4.518246325898284
293,3.8687177881264243,4.339003562927246,4.574220708434929
294,4.3460839492192855,4.1516218185424805,4.63187544731532
295,5.93149501297049,4.170353889465332,4.690983005625053
296,5.457690297642449,4.746144771575928,4.751310112835146
297,4.2517548077168215,4.961811065673828,4.812618685414276
298,4.955941462903368,4.821990966796875,4.874666766435696
299,4.72590639831925,4.9400811195373535,4.9372094804706865
300,4.054234061484388,4.951634407043457,4.999999999999999
301,5.731610214904639,4.570483684539795,5.062790519529313
302,4.937751597267213,4.760574817657471,5.1253332335643025
303,5.832199581067911,4.851856231689453,5.187381314585723
304,4.871412527905057,5.085754871368408,5.248689887164852
305,5.6434971601509325,5.0717997550964355,5.309016994374945
306,5.721073849080028,5.275950908660889,5.368124552684678
307,5.280416560435992,5.2991743087768555,5.425779291565069
308,6.175430318560947,5.319844722747803,5.481753674101715
309,5.006983486097095,5.416496276855469,5.5358267949789965
310,5.555317395604576,5.388287544250488,5.5877852522924725
311,4.831929674130999,5.378332138061523,5.637423989748688
312,5.333164393476406,5.231720924377441,5.684547105928687
313,6.3929564951844355,5.235535621643066,5.72896862742141
314,5.110894074007954,5.356382369995117,5.77051324277579
315,5.970662470421942,5.336500644683838,5.809016994374946
316,6.247988438939563,5.420344829559326,5.844327925502015
317,5.5724410378529425,5.579400062561035,5.8763066800438635
318,5.640550986233523,5.582021236419678,5.904827052466019
319,6.084426615051935,5.500470161437988,5.929776485888251
320,6.933239355055075,5.596135139465332,5.951056516295154
321,6.831576833564968,5.7098565101623535,5.968583161128631
322,6.680406396316051,5.760079383850098,5.982287250728689
323,6.73377989002928,5.802017688751221,5.9921147013144775
324,6.519567330768215,5.823583602905273,5.998026728428272
325,6.133061328092105,5.827537536621094,6.0
326,4.812454557145477,5.811829566955566,5.998026728428272
327,6.6850110077541665,5.715358257293701,5.9921147013144775
328,5.638480294778573,5.730093479156494,5.98228725072869
329,5.799079495065404,5.6434326171875,5.968583161128631
330,5.87202947620203,5.576977729797363,5.951056516295154
331,4.885058803930352,5.5554680824279785,5.929776485888252
332,6.2591667569824985,5.51339054107666,5.90482705246602
333,4.700263044602987,5.495634078979492,5.876306680043864
334,5.859756586208269,5.354862213134766,5.844327925502016
335,5.54459069449038,5.388388633728027,5.809016994374947
336,6.906724157043206,5.349922180175781,5.770513242775791
337,5.714508868287762,5.630314826965332,5.728968627421411
338,4.802298073666418,5.578418731689453,5.684547105928688
339,6.588799692138007,5.534388542175293,5.63742398974869
340,6.008266350128901,5.639749050140381,5.587785252292473
341,4.989709899133358,5.67072868347168,5.535826794978997
342,5.502547113927328,5.462813377380371,5.481753674101717
343,4.774011622935291,5.432589054107666,5.425779291565071
344,4.894104848655759,5.378849983215332,5.36812455268468
345,5.758037509553999,5.095010280609131,5.309016994374947
346,4.752412597058392,5.107738971710205,5.248689887164854
347,4.982766158578606,5.037757873535156,5.187381314585725
348,5.233906549484654,4.945705413818359,5.125333233564304
349,5.422647058228172,5.024455547332764,5.0627905195293135
350,5.474881643338098,5.121118068695068,5.000000000000001
351,5.11888468687829,5.100489616394043,4.937209480470687
352,4.178505673873378,5.1323323249816895,4.8746667664356975
353,4.637205025658774,4.963833332061768,4.812618685414277
354,5.002403933709129,4.840793609619141,4.751310112835148
355,3.8994391067898544,4.7776713371276855,4.690983005625055
356,5.619655628862904,4.4593610763549805,4.631875447315322
357,5.337725423574157,4.692838668823242,4.574220708434931
358,4.361226975417347,4.908873558044434,4.518246325898285
359,5.492332836404351,4.815483093261719,4.4641732050210035
360,5.138713631050078,4.957357406616211,4.4122147477075275
361,5.215931363189106,5.0879225730896,4.362576010251312
362,4.493010207511655,5.029185771942139,4.315452894071313
363,4.667813208873304,4.857624053955078,4.27103137257859
364,4.133244789807769,4.863344192504883,4.22948675722421
365,3.910188286235469,4.587401866912842,4.190983005625054
366,3.1101005072338213,4.338692665100098,4.155672074497985
367,5.128912189681397,3.9795751571655273,4.1236933199561365
368,4.110412099594414,4.229537010192871,4.095172947533981
369,4.727621158092646,4.125548839569092,4.070223514111749
370,3.9712196239986657,4.269110679626465,4.048943483704846
371,4.043510982554032,4.233096599578857,4.031416838871369
372,4.097660728256381,4.266805171966553,4.017712749271311
373,2.9063931884676935,4.070398330688477,4.0078852986855225
374,5.727335126659012,3.9076485633850098,4.001973271571728
375,3.5628233784717036,4.364272117614746,4.0
376,4.3699085102093,4.248820781707764,4.001973271571728
377,3.3096359559376234,4.292459011077881,4.0078852986855225
378,4.087741849554532,4.139993667602539,4.01771274927131
379,3.3283676594816325,4.203542232513428,4.031416838871369
380,4.271348721512361,3.7419538497924805,4.048943483704846
381,3.975174366558128,3.867246627807617,4.070223514111748
382,4.151105548141601,3.8174281120300293,4.09517294753398
383,4.620148717858868,3.9176526069641113,4.123693319956136
384,2.691673877804244,4.062089443206787,4.155672074497984
385,4.900587498809835,3.9639296531677246,4.190983005625053
386,4.7732231080051974,4.171362400054932,4.229486757224208
387,3.791369476100302,4.341150760650635,4.271031372578588
388,4.803769171558899,4.240814208984375,4.315452894071311
389,4.085825539252568,4.325353622436523,4.36257601025131
390,4.072595565500897,4.358429908752441,4.412214747707526
391,4.093389651227337,4.195369243621826,4.464173205021003
392,4.088073021177655,4.072103500366211,4.518246325898283
393,4.865096543387705,4.093226432800293,4.574220708434929
394,4.758101658658039,4.18375825881958,4.63187544731532
395,4.601655836918816,4.33064603805542,4.690983005625053
396,4.603680778121724,4.414228439331055,4.751310112835146
397,3.882495646670039,4.485151767730713,4.812618685414275
398,4.988791327049912,4.395933151245117,4.874666766435696
399,3.9117254451522405,4.474980354309082,4.937209480470686
400,3.82103938779205,4.298733234405518,4.999999999999999
401,5.241035104752599,4.143972396850586,5.062790519529312
402,4.306757924905835,4.387243747711182,5.125333233564299
403,4.291883098232221,4.411749362945557,5.187381314585726
404,4.233973358640307,4.2766947746276855,5.248689887164852
405,4.542255409310523,4.294704437255859,5.309016994374945
406,4.680113972238093,4.393958568572998,5.368124552684675
407,5.0764361722993145,4.311126708984375,5.425779291565073
408,5.309350549354219,4.508596420288086,5.481753674101715
409,5.097873304166368,4.742510795593262,5.5358267949789965
410,6.238891912888478,4.877266883850098,5.58778525229247
411,5.057324324178336,5.250389099121094,5.637423989748691
412,6.426191105087831,5.259428977966309,5.684547105928687
413,5.0280771685343275,5.4909443855285645,5.72896862742141
414,5.925590896833208,5.42802619934082,5.770513242775788
415,5.189395604269246,5.5220947265625,5.809016994374948
416,5.546798156816423,5.382407188415527,5.844327925502015
417,6.216051377041855,5.427923679351807,5.8763066800438635
418,5.577645860906381,5.443221092224121,5.904827052466018
419,4.926735052496295,5.485013961791992,5.929776485888253
420,6.050620726201698,5.339853286743164,5.951056516295154
421,5.2143635410810445,5.469498634338379,5.968583161128631
422,5.601945662497155,5.409950256347656,5.982287250728689
423,5.052887972211587,5.3357625007629395,5.9921147013144775
424,4.710951764872659,5.244054794311523,5.998026728428272
425,6.7561570360652325,5.170989036560059,6.0
426,6.556242360541452,5.409340858459473,5.998026728428272
427,6.552634339431787,5.5971574783325195,5.992114701314478
428,5.961513158976439,5.693000793457031,5.982287250728689
429,6.4694686694855115,5.729943752288818,5.968583161128631
430,5.074058970909692,5.7924418449401855,5.951056516295154
431,5.55129249280065,5.69257926940918,5.929776485888254
432,6.471931974551847,5.600262641906738,5.904827052466019
433,6.911061325698345,5.619178771972656,5.876306680043864
434,5.71852078311206,5.722528457641602,5.844327925502016
435,4.991171263034639,5.665203094482422,5.809016994374949
436,6.1677263091610985,5.622777938842773,5.770513242775789
437,6.187063944762427,5.673553943634033,5.728968627421412
438,6.2398772354085015,5.657558441162109,5.684547105928689
439,7.175816742615532,5.6111860275268555,5.637423989748693
440,6.520328976200545,5.751300811767578,5.587785252292472
441,6.436869942397747,5.80106258392334,5.535826794978998
442,6.092371614358958,5.807502746582031,5.481753674101717
443,4.638924454534768,5.8007965087890625,5.425779291565075
444,5.416203078967956,5.717353820800781,5.368124552684677
445,5.732579106575523,5.551079750061035,5.309016994374947
446,5.8033477545626955,5.464250564575195,5.248689887164854
447,5.839452043241163,5.397644996643066,5.187381314585728
448,5.055068236646055,5.386560440063477,5.125333233564301
449,4.700771138543849,5.384614944458008,5.062790519529314
450,4.772505716456583,5.257791519165039,5.000000000000001
451,6.395230364480279,5.088106155395508,4.937209480470688
452,6.171388722356646,5.297715663909912,4.874666766435701
453,5.727758997690669,5.4001970291137695,4.812618685414274
454,4.965576539548753,5.4722723960876465,4.751310112835148
455,5.9833462565585105,5.448351860046387,4.690983005625055
456,5.962535603562041,5.5651445388793945,4.631875447315325
457,4.724381514130238,5.5296831130981445,4.574220708434927
458,4.3929720961474406,5.331390380859375,4.518246325898285
459,4.379273485172848,5.107791900634766,4.464173205021004
460,4.588518403057345,4.975324630737305,4.41221474770753
461,4.856016114860701,4.693815231323242,4.362576010251309
462,5.126505486025049,4.480998516082764,4.315452894071313
463,4.1079240695959784,4.610044002532959,4.27103137257859
464,4.706907517154382,4.515176773071289,4.229486757224213
465,4.045407148689723,4.568423271179199,4.1909830056250525
466,4.982559760412583,4.439121246337891,4.155672074497985
467,4.556873051934546,4.511967658996582,4.1236933199561365
468,3.26303085758924,4.40886116027832,4.095172947533982
469,4.084384907089812,4.243587017059326,4.070223514111747
470,3.7630943665686267,4.127805709838867,4.048943483704846
471,3.930538105809802,4.056324005126953,4.031416838871369
472,5.096829006207024,3.87180233001709,4.017712749271312
473,4.181538867171216,4.11445426940918,4.0078852986855225
474,4.954177163610283,4.184991836547852,4.001973271571728
475,3.78975133754801,4.392326354980469,4.0
476,4.6727769420715495,4.325802326202393,4.001973271571728
477,3.9332644102376957,4.446267604827881,4.007885298685522
478,3.680465303429734,4.213074684143066,4.017712749271311
479,4.824083031927658,4.103015422821045,4.031416838871369
480,4.377695322593477,4.152935981750488,4.048943483704846
481,3.7715569144112453,4.231339454650879,4.070223514111746
482,2.363272330461753,4.05991268157959,4.095172947533981
483,3.8771100069008293,3.9245123863220215,4.123693319956136
484,4.690774146507688,3.936551094055176,4.155672074497984
485,3.4955932464537547,3.9924983978271484,4.190983005625051
486,4.586203923688405,3.8471031188964844,4.229486757224211
487,2.605320704972384,4.028022289276123,4.271031372578588
488,3.8328407464551493,3.9398536682128906,4.315452894071311
489,4.297314269508007,3.9212818145751953,4.362576010251307
490,3.105791242402309,3.8906450271606445,4.412214747707528
491,3.8321994581288985,3.814249038696289,4.464173205021002
492,4.73726405089508,3.7089128494262695,4.518246325898283
493,4.705425525779148,3.9994125366210938,4.574220708434925
494,3.8746779216794427,4.185852527618408,4.6318754473153225
495,4.538415931539653,4.093229293823242,4.690983005625053
496,5.1860651290409905,4.261247158050537,4.751310112835146
497,3.9789292613036986,4.551921844482422,4.812618685414272
498,5.01198768460686,4.386957168579102,4.874666766435698
499,3.976414775573601,4.499885082244873,4.937209480470686
500,5.38415170258767,4.446516990661621,4.999999999999999
501,4.856074613068475,4.690478324890137,5.062790519529312
502,4.9735336157385515,4.6424078941345215,5.125333233564299
503,5.208503821551558,4.786428928375244,5.187381314585726
504,5.192086944791883,4.851437568664551,5.248689887164852
505,3.6580528737699947,5.009692192077637,5.309016994374945
506,4.486560267406802,4.695026397705078,5.368124552684675
507,4.801965575235888,4.611599445343018,5.425779291565073
508,4.8672314406799755,4.593811988830566,5.481753674101715
509,5.395640730807642,4.553045272827148,5.535826794978996
510,5.134208453184456,4.68121862411499,5.587785252292469
511,5.086966923149687,4.879834175109863,5.637423989748688
512,4.604977460137123,4.963955879211426,5.68454710592869
513,5.512336699681907,4.895325660705566,5.72896862742141
514,5.389583233263734,5.042253494262695,5.7705132427757855
515,5.716195649374215,5.063967227935791,5.80901699437495
516,5.854865574616957,5.195295333862305,5.844327925502015
517,5.271740395954836,5.332714080810547,5.876306680043862
518,5.095314302912728,5.3733720779418945,5.904827052466019
519,5.975130366248355,5.297776222229004,5.929776485888253
520,5.493809273605666,5.405853271484375,5.951056516295154
521,5.855113895123856,5.3748884201049805,5.968583161128632
522,6.0033506347601655,5.397165298461914,5.982287250728688
523,6.264212920098931,5.4967803955078125,5.9921147013144775
524,5.349036729759175,5.617429733276367,5.998026728428272
525,5.7395035173426106,5.542642593383789,6.0
526,5.72788382638445,5.559216499328613,5.998026728428272
527,5.902563988179514,5.542769432067871,5.992114701314478
528,6.50790299177906,5.538484573364258,5.982287250728688
